objid ra dec u g r i z
1237665442056832834 205.663549939322 28.4540497481439 22.39507 21.6409 21.06199 20.8452 20.57888
1237665442056832841 205.66870539274 28.4505725337458 23.71547 22.46189 21.87605 21.60659 21.65708
1237665428630667452 205.401247573555 28.3567429125525 16.91684 14.8529 14.8333 14.86747 13.30004
1237665428630667466 205.404125106498 28.4174280022827 18.14127 16.80907 16.20618 15.96772 15.85712
1237665428630667474 205.400227899396 28.3869951179587 19.73651 18.6515 18.20231 18.00402 17.98404
1237665428630667496 205.398024867612 28.3898693061934 20.0868 19.05758 18.77234 18.64742 18.74801
1237665428630667505 205.400419223554 28.4057890169816 20.1481 19.14319 18.84959 18.71751 18.83021
1237665428630667510 205.401339131914 28.4068018392721 20.07093 19.13248 18.83371 18.70077 18.81296
1237665428630667649 205.404574477423 28.3390921475448 21.65988 20.74516 20.4004 20.32249 20.45767
1237665428630667653 205.406026603226 28.3386517229296 22.04204 21.11206 20.66513 20.62403 20.46806
1237665428630667654 205.404948794446 28.338693407249 23.74502 22.83624 22.75749 21.08265 21.19754
1237665428630667737 205.407026439369 28.3319558746538 19.71511 18.80084 18.46398 18.37776 18.33981
1237665428630667746 205.406207278075 28.3314986750569 21.31652 20.23389 19.84387 19.75593 19.78655
1237665428630667750 205.409851193883 28.3343933785496 21.2164 20.25229 19.91408 19.83434 19.82429
1237665428630667757 205.409361585815 28.3371169155533 21.8389 20.71467 20.34664 20.15744 20.22555
1237665428630667766 205.405944410614 28.3354553446754 23.53838 22.59887 22.09751 20.98109 20.56138
1237665428630667767 205.407190835445 28.333115054441 22.20262 21.22834 20.71601 20.84349 20.72286
1237665428630667770 205.409298876747 28.3329269800104 22.93702 21.61044 20.99398 20.84756 21.09188
1237665428630667772 205.406444141708 28.336510528374 22.85562 21.76219 21.14486 20.89699 21.68903
1237665428630667776 205.407240576048 28.3343686120257 24.20422 24.17375 23.69873 21.27477 22.95122
1237665428630667790 205.408775635815 28.3349088305921 24.59469 23.85753 22.85759 22.66522 21.92449
1237665428630667822 205.407947765269 28.3288720601775 21.74946 20.93377 20.54523 20.46384 20.48064
1237665428630668606 205.403495123426 28.3433583126911 20.79712 19.80361 19.45187 19.40878 19.53382
1237665428630668608 205.404708124728 28.345172495826 22.05259 20.99421 20.64366 20.51078 20.34702
1237665428630668610 205.405437560874 28.3430086618523 24.34503 21.76268 21.20787 21.07482 21.25796
1237665428630668613 205.407019908483 28.3436092320911 24.60235 23.45558 22.33631 22.09151 21.85992
1237665428630668717 205.410157467405 28.3301858021661 22.57915 21.6024 21.08404 20.88507 20.89412
1237665428630668723 205.409084309111 28.3264930407592 24.93165 22.81948 21.91606 21.64568 21.93587
1237665428630669883 205.401364643721 28.3614835638069 24.58847 22.91542 23.59476 22.16061 21.96235
1237665442056700151 205.489043258992 28.4989447171683 17.02721 15.85051 15.6263 15.5165 15.4873
1237665442056700154 205.434774322108 28.4632740373733 16.92312 15.7115 15.86609 15.97423 16.04972
1237665442056700182 205.47377082519 28.4930273618378 19.28928 18.02545 17.55087 17.38326 17.25928
1237665442056700188 205.413883696971 28.4318356303787 19.16251 18.04786 17.65842 17.46661 17.40796
1237665442056700212 205.488287142223 28.4947243256053 19.75978 18.62522 18.30144 18.14479 18.11669
1237665442056831101 205.689510046014 28.41257558296 17.13823 15.44662 14.8348 14.45428 14.31925
1237665442056831124 205.698952641785 28.3903220747641 19.01433 17.79586 17.29214 17.04809 16.97776
1237665442056831129 205.698128088618 28.3816467393111 19.52214 18.34031 17.87258 17.64845 17.56259
1237665442056831147 205.661728804314 28.4608595213858 28.05245 21.7868 29.50843 18.11792 27.06595
1237665442056831815 205.696132911137 28.373171541803 23.91664 21.95498 21.5099 21.20684 21.7777
1237665442056831817 205.698138953749 28.3733391255697 25.24741 24.37298 23.96562 22.0095 22.27024
1237665442056832995 205.697581977433 28.4005753017647 26.02481 22.91388 22.04709 22.42709 21.41433
