objid ra dec u g r i z
1237668565032435922 199.100301318055 17.7036157405506 17.7527 16.35306 15.77185 15.46567 15.32066
1237668565032435970 199.097936376583 17.6968573900447 19.69482 18.62086 18.26571 17.993 17.96382
1237668565032435915 199.092882326895 17.6981570107772 17.30465 15.69874 14.98086 14.67674 14.49625
1237668565032435917 199.092243739938 17.6985680039331 17.39028 15.8226 15.13187 14.79179 14.6917
1237668565032435959 199.097227663069 17.6882412814198 19.33998 21.00293 20.06069 19.59037 17.45082
1237668565032435962 199.096880232376 17.7025633285565 19.44311 18.28304 17.88726 17.60055 17.54022
1237668565032435938 199.086205208043 17.6879753348224 18.12641 17.14926 19.23902 19.12367 18.49307
1237668565032435941 199.091127061506 17.7140774651611 18.21507 25.11437 24.80202 24.3618 22.8269
1237668565032435949 199.096241399091 17.7230845351184 18.0563 17.05956 17.28472 19.81459 19.23658
1237668565032435961 199.091022041369 17.7082384299196 21.97249 25.11438 24.80203 24.3618 17.26222
1237668565032435969 199.097374947782 17.7155078358302 19.66974 18.5845 18.20519 17.92245 17.85897
1237668625165779136 199.085926549894 17.7130005863095 17.07759 15.36327 16.7231 14.641 13.82513
1237668625165779213 199.085686106706 17.7115693283693 20.60903 19.76602 19.23425 19.0434 19.01926
1237668565032435932 199.091324026299 17.6733724726934 18.45842 17.03413 16.50159 16.15205 16.02137
1237668565032435942 199.092889913093 17.6754630121797 17.98751 16.79084 17.02867 17.14818 17.21402
1237668565032435951 199.090869143416 17.6758594056419 18.88019 17.71583 17.20058 16.90067 16.77256
1237668625165779150 199.076150152523 17.7144745472482 22.45519 22.18507 16.70334 20.24277 16.28191
1237668625165779158 199.082699232225 17.6889991413227 18.05363 17.08083 17.37455 17.49132 17.63169
1237668625165779159 199.081281110811 17.6779414054867 18.75517 17.58305 17.02803 16.81706 16.63706
1237668625165779163 199.080738162564 17.6847572585389 19.0311 17.88642 17.46354 17.16391 17.03447
1237668625165779176 199.077688514162 17.7025235905234 19.53065 18.42647 17.98734 17.7324 17.64617
1237668625165779187 199.080672514538 17.7115207365682 19.9553 18.87117 18.45621 18.16691 18.05887
1237668625165779188 199.07722518183 17.7182900150422 19.91783 18.84738 18.43785 18.17137 18.02838
