objid ra dec u g r i z
1237648721252189242 229.014675681148 -0.126852124093039 21.74601 20.96945 20.67478 20.60093 20.64828
1237648721252189243 229.018090777918 -0.125235899211618 24.32989 22.35022 22.08225 21.96625 22.69811
1237648721252189244 229.017463868672 -0.124565303129696 23.31495 22.45643 22.19645 21.8778 21.43231
1237648721252189286 229.024897827887 -0.0976106861338803 20.33333 18.91151 18.30697 18.06076 17.92182
1237648721252190096 229.01558060539 -0.09434036506663 22.38057 21.17571 20.87658 20.85484 20.55943
1237648721252190133 229.028407685932 -0.0953251175692459 22.09951 21.00047 20.67607 20.52283 20.07175
1237648721252190135 229.02711943532 -0.0961398331009825 22.76782 21.8265 21.38961 21.54585 21.49453
1237648721252190896 229.021262180832 -0.0947759659381964 22.84819 21.65837 21.27238 20.97896 20.96369
1237648721252190923 229.025345515608 -0.0947368834206997 22.95744 22.22281 21.85709 21.50825 20.93347
1237648721252190981 229.036066532545 -0.113514728237305 23.65579 22.34593 22.02917 21.90957 21.6273
1237648721252191311 229.010378803989 -0.120532465282711 23.57425 23.77221 22.59513 23.23843 22.30145
1237648721252188431 229.034686814164 -0.127227854068541 19.44003 17.76914 17.07868 16.78503 16.59918
1237648721252188435 229.000766524372 -0.106377129171779 18.85588 17.55794 17.5277 17.52293 17.57195
1237648721252188436 229.03326448947 -0.127979864781467 18.93931 17.67706 17.30748 17.1523 17.10238
1237648721252188441 229.033619488845 -0.126892859297355 24.94038 21.15848 19.63845 17.89194 16.9255
1237648721252188443 229.041330818531 -0.11074763260694 20.69568 19.27357 18.66455 18.42046 18.35039
1237648721252188451 229.006586324062 -0.125841111915904 21.09968 19.86421 19.29984 19.0726 18.96735
1237648721252188458 229.000475029044 -0.113131300272849 21.66681 20.30814 19.75387 19.55173 19.48331
1237648721252188465 229.039479160452 -0.123855519321867 21.73554 20.46163 20.01162 19.8356 19.80253
1237648721252188475 229.002758289725 -0.11132352590502 21.80771 23.47803 22.7501 22.19297 19.65739
1237648721252188488 229.001421949357 -0.115370084415979 21.75931 20.57439 20.19081 20.08866 20.85224
1237648721252188503 229.040342853934 -0.114575083484135 21.60756 20.74946 20.3877 20.30842 20.24429
1237648721252188505 229.018032154817 -0.130940281118963 24.57203 22.07285 20.76741 20.15666 20.0322
1237648721252188508 229.030953444287 -0.131144999922719 22.08739 21.92787 21.80669 20.45609 21.22032
1237648721252188509 229.0441036746 -0.106122814264712 21.92699 20.82532 20.55111 20.44116 20.23822
1237648721252189132 229.005521380589 -0.0996628246567126 21.37031 20.37036 19.99947 19.9038 19.85551
1237648721252189134 229.005024023109 -0.100936680911233 21.70895 20.58851 20.18988 19.96714 20.05093
1237648721252189135 229.004804418421 -0.101475735437683 22.22047 21.12407 20.83515 20.7188 20.79235
1237648721252189138 229.00168041036 -0.10196662620338 22.45205 21.56165 21.19371 20.99656 21.12397
1237648721252189139 229.006139960849 -0.099203698521896 23.97102 22.31165 21.78786 21.58135 21.21509
1237648721252189140 229.00351484572 -0.101206552831666 24.52084 22.94627 22.35409 22.0109 23.02113
1237648721252189142 229.005211971247 -0.0971786905932601 24.47575 23.41659 22.72199 22.44072 22.33098
1237648721252189184 229.01076192758 -0.0938391518874998 21.03992 19.74746 19.19825 18.96412 18.88478
1237648721252189185 229.008749746112 -0.0945883022709797 23.49262 21.64314 21.22547 21.29067 20.86933
1237648721252189187 229.00722705435 -0.0958222538065688 23.53652 21.87456 21.51326 21.39956 21.00075
1237648721252189188 229.01199144275 -0.0917594807802453 23.90021 22.34337 22.17874 21.95209 22.22568
1237648721252189189 229.009269387048 -0.095701873890653 24.64209 22.64201 22.04814 22.15186 23.10177
1237648721252189190 229.012736488781 -0.0913984142532119 23.95436 22.64284 22.14272 22.13201 21.44801
1237648721252189191 229.012409211268 -0.0938166329295778 24.38446 23.2443 22.64754 22.81952 21.88326
1237648721252189192 229.008736937388 -0.0970704239020715 24.91108 24.03633 22.67441 22.72576 22.44733
1237648721252189246 229.019777427654 -0.133452405331456 21.6323 20.49689 20.1279 19.94258 19.74512
1237648721252189248 229.017920208986 -0.133662108499339 24.19244 23.94259 21.92187 21.95656 21.8637
1237648721252189253 229.013789737555 -0.13189689979388 23.39279 22.97007 22.81617 22.41758 22.6495
1237648721252189292 229.032378769604 -0.0924165355294679 21.67081 19.26095 18.20377 17.82647 17.60906
1237648721252189295 229.032462364819 -0.0918916989860946 21.94813 20.60662 20.16603 20.06582 20.05392
1237648721252189296 229.031570004312 -0.0910396045118292 22.17135 21.0624 20.80346 20.63255 20.58951
1237648721252189303 229.031013534537 -0.0926228266532641 22.39444 21.27428 20.96502 20.7762 21.21501
1237648721252189373 229.038792009193 -0.0978887853458612 19.87706 17.46754 16.35099 15.92941 15.68274
1237648721252189382 229.038057875056 -0.0993588944569837 23.26172 25.00077 23.95592 22.47159 22.05341
1237648721252189405 229.044785143941 -0.109851946715327 24.51799 24.67475 24.35323 22.1694 21.5219
1237648721252190134 229.029711739904 -0.0944996391985724 23.17658 21.3553 21.08913 20.9306 21.02162
1237648721252190171 229.038829057792 -0.103156275870983 22.0329 20.86612 20.62753 20.48341 20.41922
1237648721252190172 229.039801601891 -0.102185846791796 22.64587 21.69079 21.36675 21.0626 21.29506
1237648721252190192 229.043696888624 -0.111795518122038 22.17141 20.94147 20.66464 20.46362 20.61132
1237648721252190825 229.00488042972 -0.118752435081583 25.22632 22.83351 22.47993 22.20245 21.98113
1237648721252190858 229.010847955486 -0.129426911325291 24.05408 22.78094 22.1834 22.03485 21.61895
1237648721252190902 229.022211903345 -0.0887240753696152 23.1356 22.40701 22.05824 21.66984 21.70351
1237648721252190911 229.023001852636 -0.132048779769453 24.34351 23.4009 23.06539 22.88771 23.17661
1237648721252190915 229.024444141304 -0.092401843722997 23.78985 23.00307 23.01259 22.50944 21.85656
1237648721252190939 229.027498250925 -0.0911799878451742 24.38432 22.86145 22.12276 22.0685 21.80889
1237648721252190940 229.02644160953 -0.0914203779760431 24.52291 22.90792 22.22136 22.50774 21.98013
1237648721252190941 229.027953464311 -0.0914270469402765 23.89319 22.67773 22.19148 22.17678 22.62718
1237648721252190984 229.036022270783 -0.0944279719572272 25.60631 23.20537 23.06218 22.378 21.75966
1237648721252190995 229.037845943245 -0.0951558947048581 23.98773 22.54847 21.9101 22.19236 21.08452
1237648721252191011 229.041770298453 -0.102619405888755 23.20741 22.79426 22.24984 22.09279 21.53664
1237648721252191316 229.015835083095 -0.0898627913127715 24.63931 24.30541 22.79634 21.91528 21.04348
1237648721252188392 228.999955734391 -0.0936001431891247 21.68545 20.62477 20.38802 20.37613 20.32198
1237648721252188429 229.036092337348 -0.134221476047262 18.68364 16.46202 15.5883 15.21446 14.99987
1237648721252188440 229.030549607828 -0.132590216543828 22.30161 19.65179 18.24589 17.60998 17.24173
1237648721252188452 229.038790987178 -0.134455117614833 21.24987 19.92003 19.4129 19.13149 19.15202
1237648721252188453 229.041396911331 -0.132779103023888 21.27439 19.92638 19.39446 19.15104 19.02514
1237648721252188462 229.030217245547 -0.133094410482062 22.09714 20.53895 20.35583 20.27062 20.01115
1237648721252188464 228.999342120858 -0.104407076219557 21.58512 20.35382 19.82758 19.58201 19.51534
1237648721252188471 229.045502393294 -0.121154392872946 24.41103 21.70516 20.31156 19.56406 19.08838
1237648721252188478 229.043712012912 -0.125676458835074 21.74759 20.47278 20.03033 19.86902 19.91448
1237648721252188480 229.030516965397 -0.134302573105848 21.55046 20.50101 20.12213 19.94003 19.92394
1237648721252188492 229.023945517325 -0.136607043685122 21.67083 20.57874 20.22499 19.97623 19.97004
1237648721252188504 229.033446506677 -0.132785788561652 22.31738 20.8702 20.42012 20.19931 20.0988
1237648721252188513 228.996667093086 -0.116684329363252 22.12097 21.05244 20.70037 20.58138 21.23567
1237648721252188561 229.008355455392 -0.134100568414345 18.9073 16.95304 16.15174 15.81323 15.61623
1237648721252188567 229.005926140158 -0.133272444300689 22.00365 20.67395 20.34003 20.2011 20.27967
1237648721252188572 229.006833165991 -0.13424460187127 23.03606 23.67557 21.18853 20.69232 21.71546
1237648721252188577 229.00509552133 -0.13302630780259 22.93145 22.17237 21.67853 21.50087 22.12463
1237648721252188578 229.003209286856 -0.133370092077421 23.59458 21.94756 21.75868 21.59561 21.31456
1237648721252189117 228.996924932289 -0.0971777448596483 22.32302 20.30834 19.38893 19.11495 18.91359
1237648721252189118 228.999151104827 -0.0962564074498418 21.7958 20.611 20.22784 20.13094 19.99697
1237648721252189119 228.998057272431 -0.0961378639357738 22.07095 21.35062 21.21518 21.13031 21.28743
1237648721252189122 228.997041914718 -0.109417740197998 21.91862 19.42146 18.00782 17.29133 16.89178
1237648721252189123 228.999086578831 -0.108662894138343 22.34675 21.59466 21.24787 21.10313 21.60778
1237648721252189131 229.00132520309 -0.099985137052168 19.71594 18.19104 17.56969 17.29451 17.15282
1237648721252189136 229.002139593292 -0.0965858441715471 22.74144 21.20325 20.93655 20.85264 20.89675
1237648721252189137 229.000762011998 -0.100829159095705 22.28995 21.48722 21.13437 20.90611 20.80185
1237648721252189141 229.002381398701 -0.0950545444315535 24.06749 23.17827 22.66866 22.27498 22.08389
1237648721252189179 229.010838441916 -0.0893954902385087 19.89306 18.33328 17.67389 17.39131 17.25346
1237648721252189180 229.009422613613 -0.0900289692407021 21.91854 21.08786 20.55988 20.36569 20.41499
1237648721252189181 229.009664357189 -0.0910500434975462 24.46445 21.29784 20.91198 20.85976 21.93955
1237648721252189251 229.016612680064 -0.13356810611004 24.27847 24.19477 23.84967 22.15318 22.67087
1237648721252189252 229.014831437326 -0.136117638538813 24.06852 22.50609 22.68975 22.08333 22.48648
1237648721252189254 229.016637423388 -0.13504744615336 23.95588 23.00373 22.69994 22.6093 22.8954
1237648721252189255 229.01390117261 -0.134691829524649 22.25413 20.35091 19.60072 19.30506 19.11099
1237648721252189274 229.023153240104 -0.0838863789243508 19.97415 18.57617 17.98741 17.76047 17.6294
1237648721252189275 229.025112531381 -0.0827660615597815 23.95919 21.67558 20.82008 20.45484 20.70561
1237648721252189277 229.018567108543 -0.0837389210330214 24.3929 22.32492 21.9289 22.0924 21.78275
1237648721252189278 229.02432389476 -0.0825454786582336 23.97361 22.37477 21.96532 21.95754 21.923
1237648721252189279 229.021115070449 -0.0824764716218425 24.77584 25.21847 23.94216 21.69529 20.89405
1237648721252189280 229.018605250587 -0.0831248172850075 23.71636 22.60409 22.01599 21.99178 22.6294
1237648721252189281 229.020094074882 -0.0824641608385528 25.2545 23.57501 22.82699 22.43791 21.91662
1237648721252189291 229.03545920152 -0.0861292606200754 19.64247 18.19845 17.56896 17.28563 17.14566
1237648721252189293 229.026678150411 -0.085876248000516 21.89322 19.42672 18.29439 17.8201 17.54957
1237648721252189294 229.033192767611 -0.0892378036621082 20.58859 19.05742 18.4519 18.22486 18.10017
1237648721252189297 229.032893011648 -0.0860120764920434 22.09279 20.87942 20.55586 20.47511 20.3787
1237648721252189298 229.026112359452 -0.0848886142112571 22.37375 21.18878 20.96758 20.83574 20.76087
1237648721252189299 229.025582681456 -0.0871833447539908 22.22782 21.16751 20.81148 20.79581 20.5786
1237648721252189300 229.028770009462 -0.0869507385923986 22.29289 22.1345 21.70857 21.45532 21.06762
1237648721252189301 229.032151038212 -0.0842204068396583 21.99062 21.19908 20.91104 20.9461 20.8831
1237648721252189302 229.03026343369 -0.0869272270268946 22.29396 21.33553 20.90277 20.82065 20.77023
1237648721252189305 229.034316370418 -0.0849421401801978 24.15331 23.42212 21.30869 21.04916 22.11351
1237648721252189306 229.031103685377 -0.0889681132745845 23.73231 22.08089 21.57392 21.35201 21.59234
1237648721252189308 229.025882042685 -0.086594381140084 22.75204 22.22739 21.67044 21.61199 22.32018
1237648721252189310 229.0274702659 -0.0874015263334082 23.06417 22.46069 22.11647 21.87645 21.23192
1237648721252189311 229.033654079686 -0.0881258639569482 24.33995 22.80833 22.29998 22.03897 22.07321
1237648721252189313 229.031807397974 -0.0875065160215496 24.2416 23.46874 22.55586 22.59599 22.33317
1237648721252189314 229.040156145038 -0.0891799248130784 24.18113 22.95856 22.4342 22.14497 22.89612
1237648721252189316 229.03782471123 -0.086804951327151 24.32306 23.07064 22.70796 22.33502 21.71256
1237648721252189318 229.037144521768 -0.0872174928869414 24.00147 23.31669 23.4495 23.07509 21.97902
1237648721252189374 229.044250031236 -0.097124619119542 21.95304 20.08833 19.24414 18.96548 18.80264
1237648721252189375 229.043749430254 -0.0973854160738774 22.10325 20.82227 20.55811 20.34623 20.37588
1237648721252189376 229.041993321024 -0.0994479732732116 22.51917 21.49528 21.10746 20.88513 20.97219
1237648721252189377 229.042981154245 -0.0991124479017 25.034 24.50521 23.81458 21.82445 21.5495
1237648721252189378 229.044019581117 -0.0988017771049952 23.93223 22.68703 22.22252 22.0316 21.54641
1237648721252189379 229.043878983213 -0.100360394053348 24.17204 22.81139 22.31513 22.39804 21.46821
1237648721252189380 229.04161864991 -0.0975029742658212 22.68555 22.9407 22.59075 22.17521 22.00112
1237648721252189381 229.044778307462 -0.0956754772591787 24.82937 23.42414 22.76837 22.74824 22.07173
1237648721252189386 229.041910346405 -0.0911334711064629 22.93105 21.69147 21.30712 21.08717 21.38581
1237648721252189387 229.039975671215 -0.0931950082702368 24.1499 22.41819 21.91976 21.4721 21.07649
1237648721252189396 229.047046855717 -0.111622459169738 21.3989 20.19086 19.62478 19.38028 19.35643
1237648721252189398 229.049623225532 -0.112511035867495 23.77011 23.10631 21.72367 20.16549 19.56959
1237648721252189399 229.045871149724 -0.107674040027266 21.90853 20.86176 20.54666 20.42102 20.33006
1237648721252189400 229.050317884482 -0.114416085699986 24.32716 22.23797 21.11549 20.63424 20.36949
1237648721252189401 229.048674465294 -0.110871588455636 24.0329 21.686 21.30954 21.14751 20.93648
1237648721252189402 229.046909525673 -0.109384839449386 22.67372 24.52403 24.7631 22.37224 22.3617
1237648721252189403 229.046298811411 -0.108244418525232 24.09484 22.78956 22.38696 21.5351 22.23678
1237648721252189404 229.048689194218 -0.108677421661007 23.95851 22.38269 21.86141 21.6901 21.50901
1237648721252189406 229.044895523381 -0.109278009383298 24.95166 23.19802 22.48154 22.49611 21.78588
1237648721252189407 229.049547583161 -0.109685105075098 24.85588 23.02449 22.56711 22.94036 22.69609
1237648721252189408 229.04746989818 -0.112765280414709 24.5543 23.16998 24.18737 22.67363 22.33361
1237648721252189584 229.003652972701 -0.0897919856001411 22.39713 21.33127 20.89324 20.86284 20.93769
1237648721252189585 229.006638015938 -0.0873537487975464 22.97904 21.61682 21.34571 21.46938 20.86296
1237648721252189588 229.008178777848 -0.086469111096397 23.81481 22.58885 22.03495 21.92726 22.5472
1237648721252189590 229.004372853298 -0.0881316413278556 24.60075 23.47541 22.77588 23.23629 21.89129
1237648721252189591 229.009273705375 -0.0862221570366223 25.68694 23.35879 23.02376 22.54643 22.23593
1237648721252189985 228.996615473606 -0.113447261575465 22.31383 21.26 20.91984 20.95356 20.55603
1237648721252189986 228.995337772767 -0.111623095905932 23.09646 21.74649 21.42887 21.58215 21.1301
1237648721252189988 228.998165616858 -0.120677468134738 21.89615 20.56873 20.20912 20.12877 19.98281
1237648721252189989 228.997620816767 -0.121501178665916 22.02454 21.2678 21.0249 20.76491 20.80274
1237648721252189990 228.997994126396 -0.119736385132115 23.99969 22.50834 22.30645 22.28168 22.06569
1237648721252190014 229.002540401921 -0.0919416266119118 22.3116 21.64136 21.21422 21.11018 20.83323
1237648721252190077 229.015422169383 -0.0849414680074208 21.86111 20.94423 20.6949 20.53914 20.44761
1237648721252190078 229.016753053892 -0.0871990966923883 22.2181 21.39129 21.01729 20.91954 20.83845
1237648721252190079 229.015512852338 -0.0879210492146263 24.099 22.00578 21.75153 21.58899 21.68459
1237648721252190080 229.013569574826 -0.0875381688769725 23.15107 22.29856 21.75252 21.64852 21.51915
1237648721252190081 229.014434201799 -0.0870744787734965 24.14269 22.60135 22.51827 22.1372 22.07851
1237648721252190082 229.018567974584 -0.08739916820021 24.39222 22.51946 22.0535 21.83884 21.56325
1237648721252190083 229.017941110419 -0.0859576977250322 23.61551 22.54312 22.10733 22.02086 21.62486
1237648721252190084 229.019323829357 -0.0870829819895574 24.22646 22.56895 22.18081 22.45965 21.91345
1237648721252190085 229.018970567436 -0.0882034833378265 24.61847 23.53634 24.17728 22.97761 21.83958
1237648721252190222 229.047869350152 -0.114812184442117 21.86954 20.79577 20.48094 20.36281 20.41217
