objid ra dec u g r i z
1237655471822471556 250.413862748979 36.5892936368989 19.78062 18.81739 18.5245 18.37756 18.43999
1237655471822471561 250.398127908181 36.5903633027918 20.2375 19.0095 18.62074 18.4522 18.44926
1237655471822471800 250.437946109384 36.5935305139508 17.71216 16.36193 15.81044 15.57293 15.47923
1237655471822472496 250.425043290274 36.5871139006516 21.64906 21.192 20.58822 20.29449 20.33437
1237655471822472499 250.423402618445 36.5856514208635 24.88066 23.80467 22.67296 22.10496 22.37571
1237655471822473491 250.417053805814 36.5862815435948 22.78158 21.34101 20.88706 20.59278 20.76286
1237655471822473492 250.419298314842 36.5853763968242 22.88379 21.56187 21.12702 20.82937 20.78501
1237659330853863810 250.327028950814 36.5580137344337 16.77131 15.15368 14.43616 14.12782 13.99153
1237659330853863841 250.34539090088 36.5745226578179 18.14436 17.00293 16.52703 16.32051 16.17041
1237659330853863842 250.318214457836 36.5621043298753 18.5601 17.35048 16.87623 16.64711 16.51018
1237659330853863851 250.33377685669 36.5715704191339 18.88933 17.80622 17.34587 17.10718 16.95219
1237659330853863853 250.33839339218 36.570435113699 18.96124 17.83811 17.40055 17.15449 16.97767
1237659330853863881 250.322289459952 36.5662177370064 19.3455 18.35063 18.12973 18.02587 17.92376
1237659330853863997 250.447834771156 36.5904354825245 19.03841 17.91109 17.44678 17.26105 17.1505
1237659330853864000 250.442778425312 36.5934105364683 19.15173 18.19835 17.89612 17.78307 17.75899
1237659330853864001 250.440338426881 36.5854989746415 19.48229 18.56479 18.27684 18.17545 18.15512
1237659330853864003 250.439328464764 36.5861890422611 19.63648 18.65981 18.38186 18.31733 18.27053
1237659330853864005 250.439929398583 36.5896926224366 22.39768 19.76395 18.80308 18.4772 18.2697
1237659330853864011 250.444573817717 36.5883243593506 21.27343 20.09486 19.73722 19.61299 19.45217
1237659330853864016 250.441686312284 36.5885815712463 21.91357 22.62203 22.5409 21.7416 21.67889
1237659330853864020 250.441233465812 36.5869456532455 23.33131 21.81149 21.21789 21.21891 20.69915
1237659330853864026 250.446870044495 36.5925263091582 25.76981 22.51864 21.55718 21.15962 21.78388
1237659330853864027 250.442636259262 36.5885649171687 22.7622 22.26717 21.48547 21.06714 21.21947
1237659330853864029 250.438714784869 36.5915153001277 24.53002 22.70042 21.78433 21.36417 20.85196
1237659330853864035 250.447568847705 36.5881610624001 25.05753 23.63577 23.0826 21.98092 22.72114
1237659330853864037 250.444722773031 36.586274260459 25.40651 24.46627 22.13827 22.82857 22.07508
1237659330853864040 250.445817647042 36.5894599120422 25.32071 23.64865 22.68842 22.54952 22.07141
1237659330853864079 250.450287437343 36.5923873058357 24.70929 21.97298 21.18334 21.10895 21.01683
