objid ra dec u g r i z
1237668496864903300 198.21526377871 18.1149160022621 19.17198 17.79803 17.25929 17.03254 16.95312
1237668496864903310 198.21629277928 18.1139429983797 19.68962 18.26414 17.75765 17.53238 17.48616
1237668496864903262 198.202329207578 18.1137133818612 18.29465 16.75334 16.14176 15.85919 15.75582
1237668496864903270 198.239345641454 18.1089904110254 18.00519 16.78923 16.98881 17.16633 17.28552
1237668496864903305 198.22934124152 18.1107270845915 19.3732 18.01276 17.4999 17.25483 17.18831
1237668496864903320 198.227562872389 18.1091056956756 19.5911 18.48914 17.97889 17.77873 17.73593
1237668496864903251 198.199752415181 18.1088988422984 17.32118 15.3574 14.53944 14.16991 14.00104
1237668496864903259 198.250137516203 18.1055574863007 17.9733 16.37952 15.72077 15.43236 15.28697
1237668496864903282 198.258154117082 18.1122412275048 18.64289 17.26184 16.66631 16.44272 16.3171
1237668496864903287 198.236789120892 18.1059225899228 18.62126 17.31224 16.73896 16.49297 16.39091
1237668496864903296 198.261224915485 18.1082197202821 19.07502 17.72031 17.22713 17.06417 16.98593
1237668496864903306 198.262966527913 18.1114884533662 19.28875 18.02552 17.49603 17.30306 17.20498
1237668496864903307 198.259102792866 18.1108272299427 19.35479 18.05741 17.54417 17.35058 17.24767
1237668496864903311 198.216027408789 18.1048215020827 19.52881 18.17524 17.68552 17.45662 17.3633
1237668496864903250 198.238570246555 18.1013873187155 16.98338 14.30723 13.75861 13.65485 14.18954
1237668496864903252 198.229017336281 18.0930814874913 17.37081 15.54957 14.8174 14.48343 14.33227
1237668496864903261 198.20490246552 18.1047384616082 17.88665 16.56413 16.12465 15.92735 15.95697
1237668496864903267 198.187281306051 18.1081491970369 18.48918 17.02999 16.42981 16.16063 16.05562
1237668496864903271 198.227689942297 18.1012688607245 18.60474 17.1867 16.59355 16.33252 16.2276
1237668496864903276 198.191378357216 18.1016916666751 18.23614 17.01133 17.18166 17.3431 17.46113
1237668496864903277 198.190444548093 18.1072076740236 18.14651 16.88101 16.89273 16.9396 17.01486
1237668496864903289 198.248498348616 18.0967080299785 18.69233 17.4126 16.86167 16.64028 16.55248
1237668496864903290 198.192491705311 18.1108440785784 18.37346 17.15141 17.09942 17.09588 17.1535
1237668496864903301 198.200343527324 18.1056295071039 18.78208 17.74187 17.36433 17.22588 17.2384
1237668496864903313 198.191638773002 18.1072358258724 18.60894 21.92401 21.81318 21.73613 19.92011
1237668496864903314 198.260404820394 18.1002492510062 19.67062 18.4068 17.89764 17.70916 17.6346
1237668591339110547 198.175231165277 18.1129932914649 18.27253 17.048 17.19115 17.37005 17.44865
1237668591339110561 198.176014557775 18.1170197806615 20.01648 18.84641 18.32552 18.13312 18.02388
1237668591339110586 198.171784249724 18.1169508338289 21.37107 20.21291 20.01091 19.92253 19.84597
1237668296598946036 198.219997793944 18.2475210748594 20.79434 19.61767 19.18407 19.25146 18.93561
1237668296598946045 198.221138161845 18.2512979065698 21.2989 20.03057 19.64579 19.67437 19.68046
1237668296598946046 198.21958942724 18.2499360792439 21.02925 20.12081 19.80653 19.73582 19.6646
1237668296598946055 198.214950591627 18.2500016044969 21.43318 20.37295 19.99261 19.8366 19.83452
1237668296598946058 198.209016371439 18.2473459932111 21.19894 20.35187 20.12487 20.01586 20.02679
1237668296598946061 198.219730154182 18.2504522665044 22.99116 21.40363 21.25514 20.99796 21.07457
1237668296598946065 198.220070329575 18.2514983834067 21.70788 20.79369 20.74533 20.85057 20.67152
1237668296598946075 198.217077610354 18.2483994786398 21.84172 21.01576 20.73539 20.73206 20.68837
1237668296598946077 198.220635549722 18.2506326916471 22.95527 21.21419 20.86485 20.79686 20.53516
1237668296598946084 198.218814282066 18.2489387689393 22.29004 21.25925 20.95844 20.89408 21.06419
1237668296599011358 198.238653175004 18.2477782485434 18.18531 16.95004 17.13897 17.29825 17.35967
1237668296599011361 198.237086849944 18.2494581150081 18.97801 17.65227 17.13047 16.90094 16.7589
1237668296599011949 198.24242297197 18.2469667185026 21.3581 20.30286 20.17348 20.20833 20.09408
1237668296599011950 198.241755866057 18.2466844875562 25.06653 23.82868 22.63717 23.64367 21.86689
1237668496864903257 198.262423624044 18.0953036809303 17.8728 16.26105 15.59669 15.30102 15.16191
1237668496864903263 198.216549747941 18.0879312524177 18.25219 16.79724 16.23774 15.95688 15.83199
1237668496864903266 198.260623370812 18.0901728263344 18.09286 16.89211 16.45998 16.29213 16.20892
1237668496864903268 198.217041757726 18.0922256054028 18.49433 17.08226 16.48775 16.21769 16.10251
1237668496864903298 198.224486301824 18.0854395128546 19.14594 17.8578 17.31652 17.07597 16.97619
1237668496864903304 198.255995541067 18.0921454933137 19.41551 18.0418 17.5123 17.30783 17.19403
1237668496864903324 198.229250966117 18.0897592426971 20.05153 18.65134 18.15301 17.92657 17.85159
1237668496864903325 198.186306824999 18.099155608568 19.88671 18.71847 18.18229 17.96787 17.89574
1237668496864903326 198.243666443057 18.0899009710386 19.96373 18.74325 18.22523 18.03888 17.91788
1237668496864903715 198.19236028669 18.0923709518823 23.41657 24.65317 22.63411 22.92069 23.07477
1237668591339110553 198.166933787076 18.1100288907345 19.0939 17.74987 17.18385 16.9691 16.85099
1237668591339110554 198.167989948857 18.1165357352767 19.42401 18.21006 17.67311 17.44483 17.29889
1237668591339110570 198.175127075737 18.1042557980001 20.93397 19.7653 19.34557 19.14783 18.98214
1237668591339110572 198.164121310084 18.116620282852 20.97615 19.96869 19.62734 19.52174 19.42256
1237668591339110594 198.172490339352 18.1144193404381 21.40893 20.37823 20.03642 19.9502 20.14956
1237668296598946033 198.224997326427 18.2533569994433 19.80171 18.48316 17.93003 17.70873 17.60064
1237668296598946037 198.224476603971 18.2541735853133 20.65048 19.61179 19.1784 18.99867 18.90175
1237668296598946044 198.218993714815 18.2524093505216 20.69247 19.64413 19.49166 19.46237 19.45413
1237668296598946057 198.220837870125 18.2533097697439 21.26939 20.37301 20.12769 20.08048 20.07751
1237668296598946071 198.194485255172 18.2505152100582 21.74468 20.83368 20.6117 20.50472 20.41738
1237668296598946072 198.222284351055 18.2575991518169 22.17878 20.92499 20.70471 20.68724 20.75262
1237668296598946094 198.205881489169 18.2493629279627 22.19415 21.48279 21.08171 20.99977 20.86296
1237668296598946127 198.214280671171 18.2557716035328 21.00301 19.87258 19.89339 20.12582 20.11626
1237668296598946136 198.213335186368 18.2538184865732 22.11862 21.026 20.63944 20.61498 20.73819
1237668296598946140 198.207823026108 18.2550274712095 21.83902 21.12876 20.71588 20.60168 20.59768
1237668296598946157 198.210449457087 18.25438517835 23.69014 22.0403 21.5002 21.39155 21.23458
1237668296598946163 198.209586066342 18.2544617542621 23.53789 22.33275 21.76256 21.76375 21.30453
1237668296598946174 198.209538984407 18.2555244488355 24.16457 22.71854 22.64455 21.96461 22.24422
