objid ra dec u g r i z
1237665584868557257 259.330507125767 43.0349069724267 21.84223 20.99451 20.57695 20.42881 20.18954
1237665584868557259 259.331975432085 43.0346670888114 23.95116 22.40084 21.64395 21.70729 21.59751
1237665584868557267 259.332924409367 43.0330789906309 22.93949 25.4963 24.56844 25.24309 20.86177
1237665584868557291 259.341367999448 43.0364775840328 20.89334 19.89182 19.63065 19.54938 19.66012
1237665584868557292 259.342396771811 43.0375390788015 24.16886 24.44912 23.52556 22.30746 21.68468
1237665584868557341 259.350590882284 43.040296173108 21.12199 20.17797 19.88271 19.74428 19.78189
1237665584868557342 259.348958040023 43.0404584836239 21.88777 20.72602 20.38513 20.25772 20.14348
1237665584868557346 259.33758960105 43.0346517954742 20.75088 20.03417 19.76684 19.59236 19.60765
1237665584868557350 259.338968490449 43.0351147677895 25.35052 22.61141 22.16549 21.79869 21.82649
1237665584868557352 259.335977784667 43.0354453595828 24.55476 23.28887 22.23005 22.05192 22.16367
1237665584868558081 259.323122776574 43.031936528043 23.20231 22.45475 21.9872 21.45107 21.14565
1237665584868558082 259.32178543492 43.0318064248918 24.70864 23.47394 22.32088 21.83285 21.77453
1237665584868558089 259.326869918892 43.0319299146348 21.50363 20.68482 20.37358 20.18218 20.23418
1237668355109617858 259.395631801357 43.2012949144778 17.97656 16.90831 16.51762 16.40503 16.39518
1237668355109618018 259.38114041914 43.2139988551447 21.78929 21.03248 20.66551 20.47443 20.52473
1237668355109618084 259.405252446258 43.1967849148142 21.06293 19.89939 19.56255 19.47774 19.60807
1237668355109618085 259.401114052156 43.1998244376314 21.02902 19.91306 19.60622 19.51925 19.66284
1237668355109618088 259.401784758315 43.197849610342 21.94251 20.41563 28.09222 19.32355 25.98728
1237668355109618475 259.384307058233 43.2125046777904 20.67477 19.74924 19.47559 19.41405 19.40298
1237668355109618503 259.392305535047 43.2087232599167 22.44456 21.37627 20.88906 20.84201 20.70064
1237668355109618504 259.396749303454 43.2047515671421 24.23382 22.06589 21.36316 21.16716 21.47151
1237668355109618869 259.379729739193 43.2175485511494 21.19715 20.31196 19.94383 19.85633 19.83833
1237668355109618870 259.381239518337 43.2175015929994 24.22575 21.89991 20.89123 20.88005 22.13426
1237668355109618872 259.37838868361 43.2167331257637 24.2352 23.45965 22.63939 21.95845 22.68887
1237668355109619571 259.389820842425 43.2069998639282 24.66539 23.82758 22.7066 22.08849 22.35717
1237668355109619611 259.425183132485 43.1671951291357 25.96409 23.43085 23.21478 22.34428 22.30455
1237668355109683292 259.426003093283 43.1119008264479 21.36835 17.92551 17.52079 17.34099 17.34223
1237668355109683298 259.431098250659 43.1411968288516 19.17926 18.21061 17.90398 17.77246 17.78432
1237668355109684259 259.416483177885 43.090740997724 23.75605 22.27198 21.49216 21.27186 21.69096
1237668678843957436 259.307522893956 43.2408430451338 21.54286 20.1742 19.63473 19.47049 19.31374
1237668678843957813 259.252895687046 43.2438759169425 22.57118 21.2774 20.85832 20.69017 20.51252
1237668678843957867 259.269824517774 43.2432305716114 21.20796 20.29419 19.98313 19.8296 19.82685
1237668678843957871 259.26874521867 43.2447312876723 23.72756 21.95227 21.41319 21.32067 21.16681
1237668678843957875 259.269421534309 43.2455046961522 24.05557 23.60264 22.78776 22.26435 22.22104
1237668678843957907 259.277521352552 43.2435308807298 20.90616 20.0238 19.7079 19.65831 19.64028
1237668678843957908 259.277292170796 43.2428639580918 20.94202 19.96596 19.72735 19.55609 19.59753
1237668678843957924 259.291387643986 43.2451198552032 19.8032 18.83536 18.64795 18.52257 18.57093
