objid ra dec u g r i z redshift
1237667735041474779 174.471427807111 22.137369706546 19.81997 18.4913 17.86947 17.49467 17.2425 0.0488449
1237667735041540104 174.586778279786 22.0865771155589 20.96669 18.92305 17.77056 17.31541 17.02923 0.1556847
1237667735041540120 174.632747216331 21.9720465454014 21.02025 18.91312 17.54242 17.03463 16.6727 0.2103047
1237667735041540131 174.652662472011 21.9641343354634 20.9422 18.94669 17.70596 17.22103 16.87106 0.168307
1237667735041540863 174.611450899658 22.0707362124374 22.58764 23.21371 21.19268 19.8187 19.13863 0.7004665
1237667782293454946 174.164410494973 21.7906435386734 18.5351 16.97723 16.27625 15.95978 15.71409 0.03686174
1237667782293455036 174.148777851976 21.7596631760004 22.99695 19.46089 18.02777 17.50402 17.16947 0.2080685
1237667782293455344 174.062440241857 21.8655115946085 22.39424 21.28238 20.68632 19.74401 19.24174 0.6989672
1237667782293520498 174.307354941537 21.8818556441807 21.46016 18.85678 17.4662 16.93435 16.61301 0.2080594
1237667782293520810 174.259805074395 21.7420477734378 23.92075 21.81101 20.18689 19.25484 18.7061 0.4833323
1237667782293585944 174.489052551068 21.8044527983883 18.93535 17.43561 16.64151 16.20875 15.95597 0.1223191
1237667782293585946 174.470122969669 21.7821467682574 20.24696 22.29912 17.44265 17.01861 16.75439 0.1229131
1237667782293586062 174.339749973699 21.8728224681107 19.44585 17.74017 16.78635 16.30215 15.89184 0.02298627
1237667782293586260 174.345352498571 21.8135870554484 21.30885 21.25415 19.95184 19.20532 18.7611 0.4883
1237667782293651482 174.530991321065 21.8446708459178 17.21583 15.37757 14.53909 14.1774 13.89837 0.03163891
1237667782293651656 174.594649436864 21.8394622044019 17.74537 15.91206 15.06847 14.68826 14.3692 0.03129095
1237667782293651701 174.614954976385 21.9158128177237 24.1661 22.5878 20.78845 19.78852 19.48999 0.4964726
1237667782293652091 174.586776758964 21.8272087738359 22.68894 21.62728 20.13808 19.10525 18.61317 0.5794905
1237667782293652290 174.652327770692 21.9465392712586 24.52182 21.99994 20.34274 19.46382 18.88678 0.4959562
1237667782293717569 174.785591423554 21.7895602027749 26.24756 22.40579 20.70576 19.88132 19.51981 0.485322
1237667782293782638 174.850263211392 21.8370988638376 18.62654 17.42182 16.79195 16.49569 16.23195 0.03815251
1237667782830326544 174.017276736638 22.2296099735876 23.2815 23.19139 20.67233 19.58323 18.95429 0.581865
1237667782830391379 174.251559341313 22.3253933911446 19.61166 18.14651 17.14381 16.73537 16.44915 0.1783311
1237667782830391389 174.272882502951 22.2985033833599 19.93673 17.9358 16.81448 16.37316 16.01973 0.1580474
1237667782830391653 174.190613522187 22.2384705739883 23.6788 22.06054 20.27503 19.23964 18.90815 0.5465984
1237667782830391676 174.199006368964 22.2859468029825 23.43225 21.63894 20.30032 19.53194 19.1169 0.5267979
1237667782830457193 174.352869001563 22.1634910917743 26.12917 22.95211 20.96217 19.89913 19.41907 0.5176529
1237667782830522485 174.552849861793 22.3609809543344 20.0637 17.94705 16.65529 16.16731 15.84899 0.1786004
1237667782830523093 174.601418359516 22.3501170030964 24.55419 22.09595 19.9903 19.00015 18.47098 0.5173827
1237667782830587989 174.694909443555 22.2031064848162 20.13828 18.32091 17.0783 16.61428 16.27861 0.1696331
1237667782830588011 174.721790724547 22.2857649045749 19.65464 18.21514 17.42303 17.03583 16.73096 0.08101287
1237667782830588372 174.69999039109 22.3032608617652 22.59294 21.99983 20.12162 19.22076 18.87923 0.4809682
1237667782830588379 174.702564353483 22.3047261665027 23.78463 21.88585 19.99176 19.18243 18.75784 0.478464
1237667782830653833 174.810755533782 22.3368172746431 26.82631 22.21361 20.4013 19.51923 19.17775 0.5625285
1237667734504407330 174.016563824375 21.6609715920432 21.96808 20.65848 18.81849 18.20974 17.81341 0.3410206
1237667734504472973 174.278259208234 21.5453944867 18.72382 17.28738 16.66789 16.34563 16.05196 0.03025951
1237667734504473412 174.263022529523 21.6510956552172 23.63059 21.50883 19.57472 18.71077 18.26908 0.4916744
1237667734504538126 174.330229247125 21.5262900713065 19.57654 18.17237 17.63748 17.37582 17.22314 0.03643522
1237667734504603813 174.567369581242 21.6212951291126 18.83263 17.92291 17.49506 17.24594 17.07955 0.03097368
1237667734504603818 174.603753124373 21.6012922832998 19.87864 18.14526 17.15457 16.72173 16.35112 0.1295087
1237667734504669384 174.724567123929 21.6518240160355 19.3993 17.94034 17.2 16.80343 16.465 0.06280724
1237667734504669668 174.645168738197 21.5448856542864 23.01843 22.39162 20.57232 19.57595 19.06476 0.5122296
1237667734504735325 174.883224449304 21.6402435097067 22.00926 21.49442 20.76357 19.9511 19.73293 0.6907117
1237667734504735549 174.854898993052 21.643430440233 23.24059 22.579 20.74613 19.44855 18.87929 0.6845621
1237667735041213156 173.925768306732 21.9312114199265 21.77028 21.57854 20.01166 19.0151 18.59204 0.4898769
1237667735041278064 173.967710783067 22.0889084440138 20.60019 18.60428 17.44264 16.94334 16.6348 0.1817049
1237667735041343863 174.151431142749 21.9497172334503 26.406 22.54172 20.51954 19.60448 19.28228 0.4837499
1237667735041344088 174.247329751643 22.1042413112115 23.39028 21.465 20.31519 19.47933 18.981 0.6544583
1237667735041409119 174.365056332275 22.0626311315494 19.41841 17.87077 17.13575 16.79509 16.55097 0.03019126
1237667735041409185 174.362172847377 22.0727057891652 22.77949 20.60714 18.84101 18.26466 17.83602 0.3425564
1237667735041409609 174.389204089574 22.0949976621942 23.33037 22.00232 20.24587 19.3544 18.88468 0.465535
1237667735041409694 174.299487210047 21.9951262688515 24.80795 22.63277 20.90734 19.78119 19.41326 0.5811249
1237667735041475212 174.563213366038 22.0402726082379 23.84932 21.77071 20.11311 19.19611 18.74454 0.4834125
1237667735041475236 174.572082390592 22.0775217657856 22.63012 21.75082 20.14393 19.36526 19.00006 0.4602515
1237667735041540293 174.724759428974 22.0181134544514 19.31908 18.16535 17.59324 17.33422 17.14747 0.06523949
1237667735041540476 174.588588073783 22.0545287521492 22.34372 20.94344 19.92497 19.06414 18.50274 0.588268
1237667735041605652 174.775198225107 22.0467669868126 19.46976 18.36765 17.82545 17.53132 17.27799 0.0504914
1237667735041605682 174.845063887452 22.1192353931012 16.43341 15.50555 15.08555 14.9044 14.68763 0.02303459
1237667735041605706 174.76514080674 22.1385803563836 18.39475 17.16262 16.61283 16.31745 16.07595 0.06470856
1237667735041605719 174.785773152291 22.1589344243333 20.54565 18.50993 17.27745 16.82154 16.44571 0.1797615
1237667735041605830 174.777533390227 22.0210507329842 19.40774 18.19348 17.74092 17.58811 17.38455 0.0214267
1237667735041606242 174.890556175773 22.0237565195717 22.58052 22.02422 20.313 19.52258 18.98937 0.4705708
1237667735041671478 174.911507920432 22.112586861919 21.96554 21.33215 19.98825 19.25648 18.70222 0.5240055
1237667735578214576 174.124892177248 22.3659552557497 19.14427 17.51014 16.63241 16.21747 15.90823 0.1088413
1237667735578280078 174.376744370531 22.3997042899107 16.29743 15.09687 14.55587 14.28639 14.09958 0.02288306
1237667735578280483 174.339093142494 22.3683754003194 22.94791 21.53065 20.60196 19.81297 19.28322 1.32357
1237667735578345588 174.442117954208 22.4174558807502 19.49377 18.01598 17.32784 16.95045 16.71569 0.0687677
1237667735578345624 174.524243138078 22.4128460719719 21.03023 18.81772 17.6 17.10149 16.77094 0.1766692
1237667735578345668 174.441306946354 22.4535867755104 19.78801 17.88564 16.75123 16.23284 15.88596 0.1841194
1237667735578345685 174.514425186956 22.4088943892579 22.45632 20.50672 18.84538 18.2203 17.91155 0.3167281
1237667735578346234 174.537146375177 22.4878796833115 23.60559 21.74096 19.81476 18.98315 18.42315 0.4715455
1237667735578411109 174.574135164108 22.4794090943237 19.26151 17.88145 17.33487 17.01814 16.81361 0.03025226
1237667735578411707 174.697451014074 22.4044378333935 25.80003 22.12369 20.63671 19.6267 19.12977 0.5634429
1237667781756649898 174.265509544087 21.489458989433 24.88994 21.56672 19.87578 19.08965 18.67993 0.4764692
1237667781756715088 174.414645342354 21.5010891346622 20.06081 18.18982 17.00761 16.53539 16.16475 0.1569636
1237667781756715102 174.464964312529 21.5135743589649 17.82918 16.68258 16.22042 15.95519 15.83091 0.03714877
1237667781756715123 174.485158478616 21.4996571397625 19.16117 17.61897 16.69348 16.23644 15.87047 0.1320525
1237667781756715127 174.49362293277 21.4829457300294 20.50344 18.61817 17.68814 17.27852 16.94097 0.08117779
1237667781756780708 174.637033068736 21.4873187976319 19.8725 17.88184 17.21878 16.81418 16.48045 0.03733511
1237667782293389343 173.95470864122 21.7389360145072 17.6431 15.77289 14.93673 14.5354 14.21291 0.02966585
1237667782293389419 173.962548061788 21.8209981096153 20.1143 18.18312 16.99094 16.51828 16.16583 0.1608275
1237667782293389428 173.981132844092 21.7580750618761 18.80318 17.71075 17.29801 17.11901 16.9432 0.03036453
1237667782293389435 173.989001968289 21.7225925165148 16.90383 14.94826 14.05204 13.61497 13.28247 0.03647237
1237667782293389502 173.989017996177 21.7424892710832 23.66338 24.24944 21.17795 19.68638 19.12405 0.6980633
1237667782293389816 173.908323112377 21.8759431631455 23.4183 21.40053 19.70561 18.83438 18.34105 0.4840954
1237667782293390063 174.005846314455 21.8805698139928 22.96597 22.29652 20.57392 19.70933 19.24048 0.4842147
1237667782293455068 174.080043207945 21.731070346128 21.65274 20.25498 18.55547 17.90306 17.56455 0.3396438
1237667782293455079 174.082792463548 21.783895791298 23.52449 21.95061 19.91896 19.03973 18.72749 0.4916779
1237667782293455196 174.022483189379 21.7499599295465 23.38971 21.43608 20.29807 19.56265 19.50084 0.490291
1237667782293455504 174.122191617875 21.8436084488225 22.3221 21.29614 19.81358 19.04325 18.59818 0.4863156
1237667782293455517 174.130537519702 21.7762728850949 25.6358 20.68089 19.20101 18.18989 17.8933 0.4883371
1237667782293455624 174.17696073393 21.7838063907506 23.31342 22.12433 20.5991 19.7593 19.15837 0.4881879
1237667782293520482 174.279994780799 21.7388533983224 23.99897 21.32575 19.95934 19.17799 18.76164 0.4900091
1237667782293520520 174.235567264418 21.9022225865525 22.45412 20.6904 18.96972 18.27239 17.97763 0.3368551
1237667782293520701 174.214683625695 21.7311273293809 23.54587 22.24823 20.56271 19.72209 19.19427 0.4896248
1237667782293586081 174.421315030986 21.7333158245179 19.26373 17.75692 16.89384 16.45041 16.14921 0.1203787
1237667782293586165 174.37789043926 21.9054172079309 22.31125 19.76728 18.27249 17.4288 16.95204 0.4849344
1237667782293586302 174.362818923969 21.7811461640959 23.94583 21.75886 19.90156 19.04713 18.68498 0.4748645
1237667782293586325 174.372321251746 21.7514662839925 24.00593 22.03726 20.24237 19.36001 18.87079 0.4880874
1237667782293586711 174.459489099562 21.8766682610437 22.96122 22.74196 20.93685 19.75229 19.31549 0.5801002
1237667782293586735 174.495569780049 21.8477919160123 22.18186 21.92426 20.33098 19.45684 19.12955 0.4937579
1237667782293651758 174.57361398081 21.947200445146 26.82207 20.74903 18.94355 18.28557 17.84203 0.3549537
1237667782293651774 174.512823384466 21.8666119472251 23.5871 22.59414 21.00801 19.8143 19.47913 0.5272485
1237667782293651814 174.5626505593 21.7911462758526 18.876 17.85658 17.42116 17.16339 17.04962 0.063871
1237667782293652140 174.598666059289 21.9183189884712 22.5351 21.6347 20.69057 19.70892 19.48781 0.5804108
1237667782293652329 174.521806341701 21.8641543045001 28.70638 21.34581 19.41829 18.6273 17.89857 0.5288316
1237667782293717050 174.669836949434 21.7618469073349 18.88564 17.70961 17.29124 16.9031 16.7894 0.09212049
1237667782293717093 174.720818302661 21.7721205390325 18.67887 17.59324 17.26599 17.09551 17.18716 0.0228018
1237667782293717107 174.720118202769 21.8078424282534 19.3683 17.64188 16.70018 16.2823 15.9635 0.1200102
