objid ra dec u g r i z
1237651495754400852 114.501160557551 38.820884357013 23.98005 23.77856 22.88269 21.98845 22.8492
1237651495754400859 114.494525271106 38.8249974173973 23.78995 22.78708 23.08964 24.27253 21.74053
1237651495754400862 114.480394969177 38.8299379059867 24.05223 25.10158 23.04127 21.34341 20.5596
1237651495754400863 114.480447116439 38.8285267529122 25.25467 24.1001 22.33403 21.78907 21.04653
1237651495754400866 114.481974668473 38.829413101212 24.76919 23.10354 22.44378 23.14745 22.63058
1237651495754400870 114.528672672204 38.810501705613 24.70238 22.28832 21.94905 21.47705 22.60727
1237651495754401139 114.526317966503 38.8125743751838 23.11843 23.38809 21.82584 21.38947 21.53192
1237651495754401299 114.480244546322 38.8255279036353 21.76987 25.5078 26.74165 25.68008 23.19551
1237651272953562146 114.441457332614 38.8223620911534 24.3379 22.90084 21.71392 22.71336 21.13287
1237651272953562150 114.432814490608 38.8278123984084 22.66978 21.93549 21.21364 20.66691 20.40864
1237651272953562291 114.432302493358 38.8216664501573 24.54614 23.43076 22.12817 22.86719 24.18464
1237651272953562292 114.422693734728 38.8260030253104 26.64939 22.352 21.28803 21.40714 20.81955
1237651272953562297 114.438400941945 38.82394225433 24.99541 24.42425 21.92433 21.13574 20.42907
1237651272953562402 114.456354066874 38.809936203618 23.48603 23.45041 22.59626 21.52552 21.9762
1237651272953626946 114.445683560246 38.9582503127478 16.74588 14.53119 13.36618 13.27966 12.78974
1237651272953626950 114.442503992615 38.9556926926916 25.10044 24.83042 24.50387 24.13384 20.33119
1237651272953626952 114.451579626859 38.9564449161321 24.17192 25.33015 23.63102 22.24396 21.24309
1237651272953626990 114.492957369037 38.9732764576861 24.84729 25.11949 21.65489 20.9227 20.49448
1237651272953626991 114.492876756682 38.9699055107693 23.42926 22.20058 21.58611 21.47791 20.83694
1237651272953626995 114.491839617556 38.9714308486842 24.06356 24.56888 23.73173 22.34613 22.57571
1237651272953627104 114.507479555141 38.9539462086135 24.20102 23.88703 21.87 22.59421 22.33529
1237651272953627167 114.467683382118 38.9619496631562 20.81033 18.81988 17.77208 17.30487 16.90047
1237651272953627214 114.457854982024 38.830820035583 22.4504 21.49801 20.77798 20.35063 20.0547
1237651272953627281 114.439380192914 38.8280178151032 21.97133 20.79866 20.35066 20.11997 20.02055
1237651272953627282 114.437276022802 38.8294370295756 24.52448 23.57336 23.4312 21.57013 22.67182
1237651272953627288 114.44086736584 38.8309129897035 24.12101 22.65131 22.15549 22.08268 22.25664
1237651272953627289 114.430398449957 38.8364953328649 22.26543 21.64918 23.76366 21.83097 21.19482
1237651272953627303 114.440087993739 38.8437209573128 24.03075 22.8412 21.70632 20.58517 20.05792
1237651272953627305 114.443347919553 38.8436995459094 22.34835 22.14322 21.75092 21.00717 20.64613
1237651272953627306 114.440394328163 38.8461466627857 27.72439 19.4609 23.43201 19.47543 19.70438
1237651272953627341 114.428177194853 38.8747764251622 24.92733 21.33307 20.75206 22.30078 20.24416
