objid ra dec u g r i z redshift
1237661068182814932 169.316887512296 13.2192032949686 19.57593 18.13609 17.3507 16.88589 16.59375 0.07902271
1237661068182814979 169.409869205251 13.356733976321 18.65344 17.34854 16.62069 16.22611 15.99503 0.1475651
1237661068182815047 169.39530374435 13.2539828270824 20.83203 19.09127 17.8921 17.34131 16.94097 0.1714287
1237661068182880738 169.46149468394 13.3340706627531 26.5178 21.96856 20.97645 19.71852 19.11443 0.6750981
1237661068182946510 169.682812322185 13.3753990538422 22.92737 22.01715 20.48765 19.39634 18.79353 0.5625359
1237661068183012110 169.811802119528 13.3772687587763 26.51088 22.67059 21.0511 19.83481 19.54658 1.882364
1237661068183077201 170.010452182873 13.4435678368321 24.43083 22.58587 20.61319 19.64523 19.19842 0.5446996
1237661068183077475 169.996304787568 13.3836093778441 22.5778 21.41746 20.22968 19.69807 19.39144 0.2761696
1237661068183142425 170.071709719014 13.4393646333697 24.55736 22.86983 20.67861 19.71313 19.097 0.5120603
1237661068183142534 170.047532601338 13.4395871843051 23.5985 19.72925 18.21333 17.69099 17.329 0.2713481
1237661068183142847 170.071815267159 13.2866942031161 23.42524 20.94594 19.09377 18.44591 18.05111 0.3660341
1237661068183208296 170.203302715607 13.3169115469043 23.05043 21.04368 19.36415 18.68377 18.23182 0.4091808
1237661068719882354 169.742906443461 13.693106853265 19.05982 17.33546 16.52336 16.05913 15.68033 0.07794038
1237661068719948911 169.962034130757 13.6676428013661 22.81359 22.37988 20.36253 19.10622 18.45225 0.6918575
1237661813342077462 169.765422117647 12.694654783323 22.18084 20.88156 19.23801 18.54381 18.11859 0.4101665
1237661813878816833 169.339937788132 12.9754129767198 18.5607 17.74451 17.2079 16.69635 16.60805 0.1149202
1237661813878817088 169.385785120264 13.0744316444775 24.47991 22.21989 20.71622 19.76537 19.46227 0.5188538
1237661813879013482 169.789946874938 13.0162395023959 18.80936 17.78352 17.38243 17.12371 16.97263 0.05037708
1237661813879013783 169.871466819108 13.0652162606309 23.5256 20.96227 19.68083 19.16472 18.65745 0.4067948
1237661813879144461 170.078514673715 12.9898741647563 13.59448 12.86017 12.76165 12.37672 11.90565 0.002493417
1237661813879144531 170.081738779623 13.0555791595837 19.38496 18.78199 18.16434 18.0308 17.51713 0.3138073
1237661813879144637 170.069646089894 13.1316487550902 26.39249 22.05422 20.58728 19.56605 19.18294 0.5832564
1237661813879144885 170.207112399987 13.0660031193994 20.98456 21.25519 19.33941 18.65172 18.18389 0.3983612
1237661813879210258 170.250996777184 13.0314803124603 23.11841 22.01867 20.76209 19.82668 19.37491 0.5629484
1237661950784766087 169.408715654583 12.8850984657139 20.29824 18.65934 17.64004 17.18587 16.87163 0.1732174
1237661950784766135 169.420730642816 12.8389641045878 21.44868 20.89404 19.99613 19.30755 19.23345 0.5797495
1237661950784766501 169.408343104384 12.8782955231574 25.09855 21.94193 20.56079 19.66507 19.2222 0.5084119
1237661950784831590 169.542893353142 12.7935780931391 20.66111 18.49565 17.24204 16.75882 16.42734 0.1880282
1237661950784831618 169.544720150159 12.7248297876358 22.67731 20.1777 18.45732 17.8286 17.42735 0.417158
1237661950784831736 169.443784825394 12.7764326335045 24.37343 22.35168 20.36288 19.52735 19.25774 0.4386615
