objid ra dec u g r i z redshift
1237665373333094817 239.368042635597 20.4857437247774 19.79034 18.39501 17.32965 16.80313 16.44119 0.2100096
1237665373333159958 239.454513767037 20.4970072708429 24.8407 21.6207 19.72463 18.88891 19.05664 0.5111905
1237665373333160239 239.540027454664 20.4227782543092 25.10068 20.77393 19.01849 18.38784 18.03169 0.3557921
1237665373333160752 239.522737917245 20.4307991049574 24.76505 21.09963 19.58439 18.78442 18.30919 0.4555201
1237665373333226238 239.584107711921 20.275358486462 23.8721 22.37093 20.87439 19.8121 19.26529 0.5652842
1237665373333291464 239.74561394402 20.3659114254946 24.15429 22.22283 20.64043 19.60291 19.01846 0.5779246
1237665373333291724 239.814199619977 20.2852174143822 24.90478 22.89023 21.60318 20.73503 19.91444 0.4138556
1237665373869966054 239.600601087724 20.8528585587474 23.47787 21.51791 20.11622 19.26314 18.84031 0.5634646
1237665373870031731 239.716754509228 20.6795982088023 26.62587 22.15874 20.52093 19.45712 18.9143 0.5630888
1237665373870031842 239.698430536836 20.8980904710549 25.36406 22.53938 20.54033 19.58654 18.9359 0.5353951
1237665373870293765 240.281339915279 20.513569666161 26.06818 21.64724 19.60487 18.87671 18.40166 0.417143
1237665536541131653 239.262941477402 20.8564639506365 24.31361 23.30396 21.27961 20.05103 19.47078 0.744475
1237665536541262528 239.539899293701 20.7190646320601 24.09528 22.61152 20.9795 19.94592 19.4407 0.5611733
1237665536541524074 240.069540719935 20.3328058901643 21.31515 17.02451 16.06122 15.58103 15.27222 0.08874297
1237665101148193010 239.819435526225 21.0164422529763 21.46989 19.77739 18.29997 17.71196 17.36547 0.2502734
1237665101148259220 239.970582901664 20.8540195428299 22.97587 22.30674 20.32638 19.46369 18.93831 0.4998544
1237665101148259310 239.870723102087 20.9369789364531 23.18925 23.07436 21.69156 20.50983 19.89535 0.6561695
1237665101148324928 240.071260481483 20.814399872372 22.99254 22.24978 20.70576 19.88295 19.37247 0.5561228
1237665101685130227 240.113743022003 21.1359626991129 25.24698 24.44336 21.9427 20.31516 19.4431 0.7560216
1237665101685195621 240.237275467454 21.0959137367666 21.94258 22.06013 20.71478 19.648 19.38053 0.7018576
1237665127491961379 239.910445115481 21.1340249449932 18.81453 17.69541 17.2612 17.0092 16.88847 0.03237787
1237665127492026709 240.011630807687 21.0305233935845 19.15644 17.5491 16.67766 16.23626 15.90179 0.08937851
1237665127492026715 240.006141003544 21.0115382875369 20.30192 18.71638 17.78459 17.33629 16.96408 0.08825527
1237665127492027296 240.004299167876 21.0073957247606 22.16581 20.98253 19.15128 18.52704 18.09983 0.350971
1237665127492027510 240.022174274315 21.0948425320585 24.13303 22.72704 21.27164 20.00117 19.66198 0.6280895
1237665127492092577 240.088632924158 20.9991509440792 23.09147 22.09322 20.18683 19.16974 18.68703 0.4988436
1237665127492092905 240.069578439827 21.0577311126842 23.56952 24.1223 21.48831 20.10954 19.54146 0.6608443
1237665127492092928 240.081542230532 21.0402256492367 24.48326 22.9067 21.19099 20.03277 19.41935 0.6583035
1237665373333094688 239.391191007405 20.4997167170122 24.11661 21.85075 20.7509 20.024 20.41648 0.6593199
1237665373333225664 239.60504519181 20.4001154389808 17.92571 16.78487 16.4516 16.21359 16.10768 0.04575902
1237665373333225735 239.663261387755 20.4243948374777 20.2568 18.64953 17.66007 17.20005 16.862 0.1221565
1237665373333225741 239.677148277208 20.4434856280494 20.7576 18.75651 17.66933 17.17884 16.79504 0.1220079
1237665373333291167 239.760592574675 20.3811863712915 19.92886 18.15081 17.24043 16.83609 16.49763 0.1133635
1237665373333291303 239.889639888231 20.3232887707561 20.20918 18.36823 17.43132 17.02089 16.65921 0.1028304
1237665373333291400 239.839137562151 20.377989717919 25.46272 21.14843 19.52684 18.72263 18.24562 0.4097262
1237665373333291481 239.72941980658 20.3216088523561 23.4059 21.90445 21.30874 20.43021 19.83187 0.6296314
1237665373333357117 239.88770339585 20.3008215817529 25.48837 22.46517 20.96331 19.65767 19.33815 0.7315413
1237665373869900087 239.334119178724 20.8440522930169 19.79439 18.43888 17.84357 17.5214 17.29677 0.126012
1237665373869900216 239.522369659017 20.9800075462963 18.21325 17.07858 16.56768 16.27767 16.07081 0.02771568
1237665373869900307 239.483541840158 20.9653331994681 26.62413 22.51322 20.56332 19.58558 19.05175 0.5437316
1237665373869900587 239.475889474105 20.9637610964902 22.33911 22.07505 20.12745 19.06656 18.64285 0.545036
1237665373869965542 239.456530102327 20.8335253861195 19.47269 18.1581 17.38862 16.94598 16.66447 0.1352243
1237665373870031988 239.709075523848 20.7172945691456 24.85036 22.8482 20.97761 19.57559 19.06354 0.6594347
1237665373870096674 239.893761803133 20.8088581019096 19.62394 18.3525 17.74385 17.32762 17.0921 0.08856837
1237665373870096706 239.839648370856 20.6482416115009 20.24773 18.62606 17.65615 17.14062 16.76021 0.1669546
1237665373870096727 239.84350753227 20.6205465779079 19.39807 17.91896 17.54961 17.29182 17.1073 0.04902504
1237665373870097134 239.892269990638 20.8194653708021 22.0606 22.02747 20.70792 19.76577 19.30505 0.6308722
1237665373870097271 239.865789574349 20.6481362932175 23.08175 22.34023 20.60566 19.49278 18.89808 0.6564922
1237665373870097391 239.87505776841 20.8320173225214 21.68093 23.50672 20.28657 19.04998 18.50842 0.7932764
1237665373870162877 240.072457105633 20.7182479093435 23.26162 21.04092 19.16133 18.50105 18.09996 0.3686389
1237665373870227617 240.183365909058 20.6124689336334 25.02828 20.10002 19.04024 18.03688 17.74266 0.5686545
1237665373870228372 240.1548813543 20.4924973608598 25.85704 21.33564 19.74916 18.67696 18.25561 0.5384195
1237665373870293084 240.276540007812 20.4751345010752 19.32176 17.2582 16.33682 15.87852 15.53273 0.06555472
1237665373870293596 240.213134273773 20.5371956006843 22.61138 21.90739 20.90119 19.94525 19.63602 0.5785778
1237665373870293639 240.255026607726 20.5699191433304 22.22759 20.60133 18.84147 18.2678 17.84382 0.3132544
1237665373870293746 240.29841683414 20.556401541103 21.7298 21.69459 20.0642 19.07676 18.52149 0.5836599
1237665536541131765 239.236756881822 20.7499433293221 22.64357 21.52319 20.26704 19.44518 18.91192 0.5712124
1237665536541261936 239.489522417771 20.5613627011459 29.87777 21.55737 18.43892 17.4791 20.27593 0.0001164341
1237665536541262751 239.505487387466 20.5316239679869 23.21218 21.97937 20.39156 19.48511 18.97834 0.5114781
1237665536541327614 239.603875667347 20.6427827577847 19.38079 18.12299 17.43178 17.02753 16.79494 0.1344821
1237665536541393762 239.750932262898 20.5140352066447 25.8969 21.43098 19.81697 19.02461 18.60801 0.4161352
1237665536541458560 239.956572893069 20.3632649352956 25.67713 23.43178 21.00661 19.74306 19.35267 0.6621323
1237665536541458736 239.975308156169 20.4706829633869 18.86047 17.88393 17.68212 17.44396 17.29436 0.05020266
1237665536541458752 239.934718629876 20.3723158613317 21.82272 19.15822 17.6669 17.06006 16.68519 0.1848312
1237665536541524033 240.021024048378 20.2979585035617 19.76181 17.8435 16.88353 16.5047 16.13701 0.08906435
1237665536541524325 240.081490668851 20.3841556812937 19.70741 18.30195 17.58676 17.13809 16.85106 0.08833994
1237665536541524351 240.108305132217 20.4033214150909 19.17576 17.64411 16.93256 16.51215 16.25686 0.07769893
1237665537078002524 239.47778544492 21.198554056596 25.77379 21.42635 20.53318 19.67126 19.57428 0.6459036
1237665537078067710 239.540612523856 21.1892550552965 24.85059 21.0516 19.22266 18.4653 18.07012 0.4249304
1237665101148193218 239.763545601471 20.9514287850755 25.99894 21.12947 19.93179 19.05486 18.63608 0.4537763
1237665101148258528 239.920649062726 20.9613066712986 20.62507 18.51156 17.55064 17.1231 16.79618 0.08870254
1237665101148323914 240.099769759022 20.8490637944326 15.68716 13.78691 12.88196 12.46099 12.22168 0.01613419
1237665101148324108 240.00454993205 20.783163304272 23.96659 21.75026 21.11476 20.19432 21.21087 0.7481136
1237665101148324433 239.969788856687 20.7988279869417 22.89961 21.34248 19.31948 18.7009 18.27343 0.3446419
1237665101148389578 240.243641881491 20.7942633083201 20.78253 18.59505 17.41611 16.94363 16.57333 0.1345075
1237665101148389598 240.250125597196 20.7631475967676 20.73323 19.75379 19.2607 19.08951 19.93542 0.03311412
1237665101148390370 240.193345470968 20.7073080607281 23.16226 21.76429 19.12288 18.25039 17.46898 0.5549888
1237665101685064182 239.873642063357 21.2447460548704 23.3552 21.28888 19.38544 18.7641 18.27062 0.3836003
1237665101685129556 240.116466043077 21.1719961396107 18.11964 16.55573 15.81955 15.42392 15.10807 0.04757493
1237665101685129601 240.137578720964 21.139049140701 20.80736 18.86971 17.75373 17.29276 16.91544 0.1341315
1237665101685195730 240.257317197918 21.053203684777 25.57661 21.21335 19.3884 18.70757 18.25464 0.4018137
1237665127491830945 239.58533604898 21.2018700714057 22.5728 22.90475 20.98952 19.71798 19.08216 0.618486
1237665127491830951 239.597825825014 21.2152544227858 22.80921 23.41595 21.24605 19.96615 19.50923 0.7393216
1237665127491895351 239.707618807051 21.2092803372627 19.72013 18.05646 17.4845 17.10418 16.95419 0.1072616
1237665127491961180 239.867320994424 21.1365239466251 21.18065 19.08307 17.78796 17.29058 16.90911 0.1741147
1237665127491961188 239.918177023681 21.2023743388614 19.88161 18.10621 17.09995 16.65786 16.29642 0.1067286
1237665127491961266 239.878357007466 21.0996066194139 19.60019 18.07448 17.25209 16.87909 16.58817 0.1155435
1237665127491961524 239.813637350608 21.1795978084337 22.14027 21.09945 19.27956 18.63492 18.16552 0.35029
1237665127492026579 239.961727825028 21.1253725956804 19.88333 18.57644 17.63027 17.09855 16.757 0.17479
1237665127492026651 239.964750269698 21.0489697057969 19.58019 18.12361 17.39848 16.98555 16.69026 0.08819524
1237665127492026656 239.958985537847 21.0274942921178 19.72505 18.55089 17.98271 17.59445 17.38268 0.08898708
1237665127492026975 239.933153335921 21.1137087188068 22.33927 20.96098 19.03408 18.29421 17.72744 0.3748625
1237665127492092990 240.124705614672 21.0161782373297 22.40914 22.52934 21.38179 20.31581 20.08083 0.5956222
1237665127492157570 240.226293615361 20.9480937852936 20.72807 18.54339 17.47652 16.99687 16.65843 0.124217
1237665127492158288 240.265456361905 20.9020211844414 21.59922 20.27151 18.95382 18.18807 17.71852 0.3503255
1237665127492158396 240.314409498514 20.9092990432673 25.36699 21.52813 19.93782 19.10927 18.65152 0.4167619
1237665373333029898 239.299614163829 20.5755768781745 23.77605 22.7446 21.21094 20.16508 19.52655 0.5674065
1237665373333095286 239.397817619429 20.5185302009101 26.38554 21.7199 20.63319 19.55385 18.93225 -0.000205794
1237665373333160766 239.552832556971 20.4716346299072 25.80936 21.94968 20.95936 19.94228 19.5327 -9.55356e-05
1237665373333225780 239.711069233571 20.4276455056458 19.93561 18.32447 17.30231 16.84821 16.49605 0.1336984
1237665373333226406 239.684306599882 20.3468224578748 23.7928 22.36872 20.34675 19.35628 18.69316 1.516614e-05
1237665373333291850 239.842103200434 20.2466723044761 25.49896 22.9325 21.33568 20.06216 19.51371 0.6954155
1237665373333357175 239.920746874456 20.325328744678 25.00166 22.39239 20.88239 19.94475 19.33723 0.4606093
1237665373333357636 239.916801345856 20.27375073598 26.55349 22.43752 20.90944 19.64294 19.08508 0.6621878
1237665373869899823 239.331261297988 20.8707260827481 19.31223 18.17579 17.62292 17.23789 17.03646 0.1002152
1237665373869900103 239.348551959415 20.8424455009619 20.89961 19.09886 17.70824 17.18829 16.82865 0.209715
1237665373869900261 239.454354095866 20.8776294383115 24.37955 20.42708 18.69584 18.01501 17.60148 0.3748896
1237665373869900742 239.403960061028 20.979407756768 23.29465 23.29657 21.40794 20.21918 19.64294 0.6290985
1237665373869965890 239.509179936671 20.8560836050298 25.51275 22.15628 20.42241 19.60083 19.20628 0.4148636
1237665373869966009 239.526880498193 20.7589304340928 22.68746 21.15996 19.36963 18.63195 18.1343 0.4161524
1237665373870162668 239.94993136863 20.6284041150868 25.15404 22.34382 20.63715 19.5931 18.98474 0.5598298
1237665373870162756 239.954469646195 20.5821760746263 22.64408 21.98381 20.67129 19.84663 19.53298 0.5520248
1237665373870227625 240.171286992191 20.5724911528185 24.69198 23.37958 21.51616 20.40523 20.17474 1.189019
1237665373870228033 240.100088786596 20.6717438376671 26.39094 21.30225 20.2057 19.32308 19.13858 0.0001090803
1237665373870228304 240.145563017468 20.532900671416 26.03916 21.60776 19.89858 19.02726 18.62276 0.4613295
1237665373870293691 240.274269966586 20.5514348693184 22.60727 20.73738 19.02817 18.38152 18.03169 0.3747862
1237665536541196588 239.364012394575 20.7033234564555 21.67994 19.27458 17.82178 17.26198 16.91229 0.1983067
1237665536541196603 239.405918567138 20.7558595641374 18.82471 16.9009 16.04483 15.62471 15.29645 0.06926025
1237665536541196737 239.459281196804 20.7743688227667 22.1691 19.92907 18.3884 17.78371 17.3611 0.2687069
1237665536541197103 239.382240301244 20.7409741674815 25.21962 22.21453 20.87312 19.8188 19.24437 -0.00017699
1237665536541328083 239.613281534858 20.6045963090214 23.08603 21.65931 20.24104 19.43177 18.76816 0.2490196
1237665536541393031 239.785444125785 20.4733726182118 26.45049 20.31582 18.77998 18.07881 17.66813 0.4166932
1237665536541393333 239.802921440389 20.4983664425974 19.37506 17.53818 16.51142 16.04327 15.64922 0.1346029
1237665536541393382 239.847828652237 20.4942290129998 20.35448 18.16338 17.04595 16.58704 16.15467 0.1334481
1237665536541393404 239.84713684066 20.4733954259371 19.92373 17.96209 16.80731 16.34192 15.95012 0.1346631
1237665536541393647 239.722995180868 20.511248036865 23.20819 21.32283 19.5193 18.75298 18.39461 0.3845181
1237665536541458661 239.88062592996 20.4263955082018 20.61286 18.88055 17.79341 17.32443 16.90405 0.1337304
1237665536541458766 239.998252264626 20.4371144406119 19.29045 18.15568 17.70958 17.51677 17.48883 0.01411799
1237665536541458931 240.034326286031 20.5231303381821 23.60381 22.078 20.19353 19.26957 18.8292 0.4619228
1237665536541459393 239.942197725875 20.3965731567739 23.38115 22.57004 20.61061 19.61094 19.09953 0.5361786
1237665536541459594 239.849297085173 20.406892825137 22.23908 21.91391 20.50237 19.45193 19.18636 0.5521272
1237665536541524188 240.147994276376 20.3813930490176 18.46241 16.56734 16.59346 15.66922 15.13336 -0.0002393926
1237665536541524233 239.974608540581 20.3590136459979 18.90427 16.96848 15.99556 15.57174 15.22694 0.08633677
1237665536541524283 240.037198984518 20.3510379370089 20.22861 18.43258 17.4738 17.05897 16.71802 0.09026948
1237665536541524289 240.028834285665 20.3267736838462 20.77255 18.61996 17.65362 17.24962 16.91951 0.08854851
1237665536541524309 240.101046278024 20.4439481464418 19.32919 17.46858 16.49439 16.08644 15.74831 0.113485
1237665536541524391 240.141384107543 20.3976543310345 20.52225 18.4373 17.46678 17.0471 16.70775 0.0879847
1237665536541524730 240.093102556888 20.4822449353775 23.90347 21.96207 20.42642 19.58564 19.42365 0.5649353
1237665537078068005 239.654142259992 21.1453497827284 22.66189 22.12786 20.66373 19.69376 19.02287 0.615133
1237665537078133040 239.781853826463 21.0869034591303 20.24425 17.82074 16.6877 16.11274 15.65155 0.08826739
1237665537078133157 239.669606860947 21.1174934765368 19.63663 18.24342 17.72561 17.37261 17.15182 0.04981421
1237665537078198562 239.881588194411 21.0196164934684 18.63293 16.59439 15.58051 15.12421 14.76204 0.08821444
1237665537078198635 239.925091296068 21.0331068854721 19.71952 17.75384 16.76253 16.29761 15.94607 0.08909428
1237665537078263988 239.974041845058 21.016008686019 21.12974 18.96584 17.80464 17.27682 16.861 0.08833025
1237665537078264701 240.014124981899 20.9287298798079 22.90511 22.31227 20.59762 19.47352 18.97313 0.6298525
1237665537078329601 240.129276834571 20.9398328670629 23.08541 23.20974 20.90384 19.93829 19.66669 0.4149971
1237665537078330327 240.113083115326 20.9167642204664 23.44096 22.43543 20.72127 19.79831 19.39734 6.215271
1237665537078395012 240.363919067847 20.7765075738393 25.22828 21.66377 20.55861 19.72253 19.36378 0.2108857
1237665537078395334 240.336456281245 20.7638946382323 22.98996 22.18616 20.69731 19.67805 19.10308 -0.0001346113
1237665537078395509 240.264795527845 20.8094482978024 25.11626 22.55559 20.95371 19.90485 19.35955 0.4955472
