objid ra dec u g r i z redshift
1237665178446332088 211.580779618004 28.7329768377853 25.42557 21.37915 20.0082 19.25019 18.8584 0.5189395
1237665178446332585 211.5016446937 28.7908616239997 23.20226 22.50347 21.0138 19.87601 19.50461 0.6694621
1237665178446332703 211.546297692886 28.7603616882626 24.64605 22.0541 20.69686 19.76744 19.48493 0.4876465
1237665178446333076 211.581198059805 28.7905831475213 21.94736 22.63081 21.23712 19.91653 19.54307 0.6135944
1237665178446397555 211.603724206293 28.6027131556709 20.18105 18.4268 17.47665 17.0463 16.72601 0.1179671
1237665328788603977 211.260014729729 28.6542363170998 24.5701 21.9521 20.30284 19.24093 18.87813 0.5362321
1237665328788734075 211.414435056725 28.4462146040296 22.21104 21.69952 19.12621 18.13977 17.73789 0.5473688
1237665430243443038 211.193965773358 28.5887813888315 24.18225 22.55424 20.85601 19.81266 19.4329 0.5354479
1237665430243639470 211.559303010627 28.3944648854925 19.51141 17.75981 16.75024 16.28209 15.89679 0.1121769
1237665443132604967 211.131437420557 28.4551970912828 24.8338 22.37477 20.7225 19.72651 19.2732 0.4955141
1237665443132670588 211.295083384075 28.4025404156626 26.8241 23.88608 21.07852 19.75776 19.27353 0.7029403
1237665443132670928 211.286748157773 28.3260101317942 24.45667 22.38288 20.64421 19.41942 18.90693 0.6654011
1237665443132735506 211.415237818959 28.3983665922196 22.01508 22.20572 20.78635 19.9352 20.02735 0.448608
1237665443132735882 211.408102009157 28.3777136421859 22.94013 21.62513 20.16513 19.38772 18.96885 -0.0002987697
1237665443132736131 211.503399473967 28.3535218046726 24.01028 22.14932 20.43736 19.52093 19.13815 0.5343509
1237665178446201097 211.225374554318 28.8802162569917 24.91505 22.03747 20.75467 19.76942 19.40969 0.5425291
1237665178446331971 211.430926094341 28.7596068428359 19.80869 18.07992 17.2122 16.82574 16.51937 0.07276042
1237665178446331978 211.43668391006 28.7694992629657 24.19003 22.31978 20.74049 19.62576 19.18227 0.5382062
1237665178446397617 211.747991081689 28.7501859506554 20.26435 18.21076 17.20858 16.77238 16.38746 0.1165661
1237665178446397619 211.70215587301 28.5799107182313 20.56291 18.69253 17.69988 17.2884 16.91639 0.1168042
1237665178446397688 211.608733298483 28.6483488332494 25.99434 20.77393 18.99607 18.38222 17.99303 0.378735
