objid ra dec u g r i z redshift
1237667252937162798 172.140827937887 28.4660642485802 20.77285 18.75593 17.51571 17.05954 16.6789 0.1640408
1237667252937163004 172.16596476738 28.4677626369452 24.49037 21.99825 20.34425 19.56006 19.04152 0.5133741
1237667252937228472 172.331602764778 28.4573842436151 19.23742 18.15008 17.42576 17.02704 16.74019 0.1401887
1237667253473902663 171.739148522187 28.9005576712418 19.0462 18.03433 17.43318 17.05109 16.86307 0.1391799
1237667253473968271 171.962002049031 28.7633440898598 20.821 18.58467 17.5488 17.12613 16.73081 0.138026
1237667253474099204 172.288298321233 28.7735760593371 23.7072 22.06705 20.47441 19.46735 18.99824 0.6415484
1237667253474099633 172.308154184438 28.7707343897678 25.85445 21.89925 20.48278 19.51559 18.8006 0.54167
1237667253474099905 172.407957352794 28.7898530831778 24.10817 22.03561 20.65948 19.72015 19.18536 0.5040089
1237667253474165227 172.527408133479 28.915423638218 26.15574 22.34971 20.63675 19.46229 18.94213 0.6193276
1237667253474230468 172.721057220085 28.9979046990649 22.51863 20.825 18.96128 18.17996 17.80342 0.4474007
1237667253474230725 172.744954774877 28.883339733675 21.91579 21.37371 19.798 19.03714 18.58496 0.42519
1237667253474230729 172.740830424406 28.9299865607744 25.24142 22.12107 20.40401 19.39074 18.71517 0.5260071
1237667253474296094 172.76525155656 28.8723177515517 23.67283 20.57195 18.98065 18.20372 17.88349 0.4247037
1237667253474361625 172.919618057252 28.9846657697515 22.91579 23.36958 20.54977 19.49786 19.13924 0.6191863
1237667254010773603 171.744862428316 29.1429750312008 20.41655 18.51667 17.61636 17.16004 16.82082 0.0853032
1237667254010773726 171.762061743551 29.1365613171858 25.33647 21.21512 19.48121 18.74145 18.4789 0.4100539
1237667254010839097 171.898048184304 29.2290892117722 18.90587 17.863 17.39044 17.08943 16.87603 0.1021985
1237667254010839595 172.022146075239 29.2373270034895 22.89508 22.32269 20.45039 19.55116 19.17662 0.456032
1237667254010904741 172.123092397382 29.3062712242321 22.99164 19.2004 17.63948 17.09327 16.7548 0.2608273
1237667254010905093 172.140337726258 29.3221189474238 23.79896 22.4773 20.87492 19.79478 19.32408 0.5393603
1237667254010970475 172.244006563016 29.3718487595367 22.76136 21.13128 19.67049 18.87973 18.5251 0.409531
1237667254011036167 172.526197866989 29.3314219169353 23.04248 21.71977 20.14202 19.35529 18.94546 0.4536939
1237667254011166735 172.767328517167 29.3018819218366 17.07944 15.14839 14.2846 13.87966 13.57919 0.0305839
1237667254011166835 172.772127759452 29.3268053437474 20.53721 18.60238 17.63538 17.19967 16.81582 0.1023823
1237667210524426839 171.988503059711 28.6063356386194 23.59129 21.79598 20.08875 19.31338 18.79293 0.4221348
1237667210524491861 172.155485610554 28.533549160054 19.62128 18.26855 17.47313 17.02742 16.73532 0.1297765
1237667210524557943 172.323011887108 28.7306717487018 23.3747 23.38749 21.10045 19.93934 19.45663 0.587458
