objid ra dec u g r i z redshift
1237665440442220646 195.171933214919 28.4550079088658 19.98806 18.40231 17.47367 17.01342 16.73616 0.1445744
1237665440442220653 195.182794751115 28.4163326671077 18.42279 16.83887 16.10275 15.74735 15.50617 0.02092743
1237665440442220666 195.198940403089 28.4061455445326 18.95408 17.76945 17.2848 16.97094 16.83143 0.06196388
1237665440442220669 195.202404338467 28.4143169942029 19.97078 17.90627 16.83613 16.39637 16.04534 0.1436567
1237665440442220671 195.21150339484 28.4199402724916 20.92563 19.07503 17.73537 17.24807 16.94213 0.2216189
1237665440442220680 195.243780600439 28.3931211710424 20.07736 18.48886 17.6656 17.28095 17.00615 0.091162
1237665440442220887 195.204632395163 28.4637010323413 26.28472 20.87909 18.93093 18.31473 18.01411 0.3962415
1237667323797504116 194.449859214161 27.7265406166961 18.94511 17.2035 16.38634 15.94534 15.61778 0.06990344
1237667323797504263 194.449426305336 27.7694430498542 18.38123 16.77361 16.06115 15.71053 15.44612 0.01928272
1237667323797504735 194.426430547588 27.8109664461697 25.3631 22.37652 20.42351 19.49202 18.97151 0.5148176
1237667323797569615 194.467957077422 27.7396342965229 19.7889 18.07487 17.37407 16.99744 16.84629 0.02310237
1237667323797569678 194.514658215946 27.6824484424478 18.9866 17.20161 16.40154 16.01726 15.71457 0.02412642
1237667323797569716 194.568852799584 27.8025525824529 19.73021 18.07865 17.33496 16.99119 16.67381 0.01899429
1237667323797635139 194.697502907385 27.6747155281864 16.4106 14.54548 13.73456 13.32183 13.06268 0.02796219
1237667323797635239 194.74209739561 27.5947022616929 17.55071 15.70385 14.91856 14.51399 14.22828 0.02004855
1237667323797635381 194.740101235823 27.7854263831986 17.76554 16.17741 15.49055 15.12093 14.87915 0.02314709
1237667323797635651 194.648510771101 27.7112161942025 24.18934 22.552 20.72995 19.71409 19.19997 0.5145792
1237667323797635912 194.751730631518 27.745702865136 25.34085 21.89819 20.26137 19.2988 18.8272 0.5206225
1237667323797700647 194.792934763667 27.6198568815559 17.77135 15.99839 15.22207 14.83095 14.5658 0.0191456
1237667323797700726 194.946451164238 27.7103012496549 16.30031 14.57637 13.80468 13.41368 13.1468 0.02798339
1237667323797700852 194.942830676961 27.7462498819642 19.24563 17.85508 17.5057 17.36007 17.22861 0.03240589
1237667323797700948 194.883652578174 27.720454898114 20.10193 18.32539 17.60911 17.27211 17.04726 0.02561127
1237667323797766231 194.983802169718 27.7463121847336 17.6224 16.48909 16.1708 16.00019 15.82999 0.02975941
1237667323797766282 195.027780473912 27.7211090396897 20.31759 18.71193 17.61835 17.16911 16.79223 0.145541
1237667323797766297 195.052839425662 27.7198273469756 21.24037 18.89519 17.75741 17.31337 16.95099 0.1454265
1237667323797766322 195.083842235503 27.6157056444687 20.38009 18.51011 17.44562 17.006 16.68513 0.1449893
1237667323797766335 195.115212128925 27.6252079545514 18.76087 17.1691 16.45797 16.10396 15.87888 0.01959315
1237667323797831683 195.140293052601 27.6377481134484 15.92783 15.11517 14.81257 14.64726 14.49516 0.02496448
1237667323797831757 195.148647771326 27.5742246087578 17.64731 15.88674 15.12892 14.7301 14.43757 0.01699532
1237667323797831830 195.296753635262 27.7425054003825 19.5843 18.08602 17.38565 17.08125 16.81864 0.0245768
1237667323797831951 195.227631989565 27.5505368884781 25.81058 20.58228 18.90364 18.26172 17.92652 0.3663688
1237667323797897301 195.301202241521 27.6044757395884 18.00761 16.24001 15.4779 15.11119 14.8508 0.02519144
1237667323797897314 195.313343365527 27.6692238692861 18.82668 17.17133 16.45309 16.10232 15.8484 0.02355825
1237667323797897332 195.360760104802 27.6436554760992 19.2926 17.91733 17.21941 16.79028 16.52124 0.06824478
1237667323797897347 195.402158503685 27.7079322687571 19.00535 17.41273 16.71266 16.38369 16.13731 0.02639038
1237667323797897365 195.451200488784 27.728445415835 19.73693 18.13461 17.47797 17.15296 16.97063 0.01828631
1237667323797898052 195.376879380506 27.7439994707093 23.55691 22.37778 20.0588 19.01474 18.53515 0.5871659
1237667324334374981 194.452787509385 28.1804376651961 17.17724 15.35762 14.59445 14.20825 13.91482 0.02411293
1237667324334374983 194.459317213307 28.1703586701334 18.17138 17.18055 17.06565 16.97388 16.88202 0.02307632
1237667324334375061 194.407392504317 28.1457869307458 20.44555 18.43637 17.33685 16.86767 16.49515 0.1506074
1237667324334375073 194.404965641425 28.0403833915592 19.17171 17.5764 16.94284 16.60832 16.33158 0.02144919
1237667324334375082 194.44460838859 28.1407845880535 18.14766 16.44756 15.75313 15.40981 15.13596 0.02138568
1237667324334440525 194.658027412148 28.115108547599 24.91706 23.3736 22.34725 21.1209 20.51252 0.0003489332
1237667324334440917 194.526236591112 28.2129783262698 25.71712 21.91998 20.61131 19.71495 19.25837 0.542433
1237667324334506112 194.791284723289 28.1644982635632 20.36849 18.16009 17.59629 17.29842 17.19918 0.02867174
1237667324334506263 194.700641382632 28.0187270423906 19.29011 17.6292 16.93997 16.61089 16.35446 0.02361731
1237667324334506271 194.711518887119 28.084012294428 17.67232 15.91022 15.14639 14.76117 14.4755 0.02026107
1237667324334506273 194.70858085858 28.0539881146681 20.41441 18.45844 17.39846 16.95344 16.63249 0.1522499
1237667324334506316 194.769894490808 28.050385181144 18.70804 17.01582 16.29781 15.93935 15.66005 0.0268922
1237667324334506328 194.798101913639 28.0092670145872 19.17675 17.30536 16.57413 16.2045 15.9404 0.022995
1237667324334506349 194.823356557482 28.1845852209336 20.22328 18.2794 17.18289 16.73662 16.43698 0.1594996
1237667324334506569 194.69372463435 28.0481767808044 24.57358 21.85421 20.09315 19.31405 18.81482 0.4614175
1237667324334506876 194.818330439507 28.1197060294274 25.77917 22.48712 20.84958 19.79684 19.34942 0.5159007
1237667324334507016 194.813765184585 28.1035491022691 23.54935 22.62253 20.88255 19.62468 19.25723 0.6521246
1237667324334571542 194.868558602868 28.0853816243636 20.45658 17.91468 17.18814 16.98563 16.95446 0.01240529
1237667324334571543 194.834154531916 28.0742820149857 19.02452 16.80056 16.01684 15.72006 15.49812 0.02388773
1237667324334571570 194.88166718857 28.1005372886332 23.04523 18.35041 17.60965 17.348 17.95424 0.02477923
1237667324334571599 194.843292997865 28.1292072542293 20.84355 18.87687 17.90979 17.39661 17.3979 0.194233
1237667324334571778 194.85757252736 28.1869812889316 18.89708 17.21086 16.48006 16.11527 15.84747 0.02576436
