objid ra dec u g r i z redshift
1237648720715449052 229.243003727906 -0.52510506940059 25.08563 21.72436 20.32698 19.48825 18.91195 0.4939945
1237648721251991571 228.495524569617 -0.119532471822028 23.57322 24.57108 21.48558 20.15203 19.79409 0.6020285
1237648721251991684 228.552434205468 -0.053280008616434 18.88075 18.46337 17.96667 17.56894 17.42639 0.2278282
1237648721251991736 228.578450546696 -0.0840125062866352 20.54147 18.45544 17.39923 16.94941 16.58368 0.1197399
1237648721252057177 228.726118048295 -0.0980358168659067 20.71747 18.53224 17.48658 17.07065 16.69367 0.1213687
1237648721252057450 228.695134986895 -0.199841098164863 18.43147 17.2061 16.77109 16.50723 16.36924 0.03727139
1237648721252123782 228.892251738404 -0.172684637166551 22.30851 20.95583 19.1392 18.39897 17.94499 0.4123071
1237648721252188535 229.002377956429 -0.162319572850244 19.1265 18.02239 17.65274 17.31368 17.21723 0.0512078
1237648721252188601 229.025276296421 -0.163563555993055 18.51034 16.98352 16.09316 15.64501 15.30589 0.1033024
1237648721252189101 228.996016581781 -0.0566371768141172 20.45562 18.43678 17.32011 16.86073 16.46199 0.1209579
1237648721252254022 229.102435458078 -0.156589751760991 20.50817 18.80708 17.79089 17.36821 16.97241 0.1214967
1237648721252254051 229.114727213893 -0.0867082793822638 19.59031 18.4208 17.79273 17.45193 17.20365 0.1120052
1237648721252319466 229.357748875032 -0.134854812433184 17.99348 17.16763 17.16165 16.86353 16.86393 0.05305076
1237648721252319645 229.343199732908 0.000154271004535789 20.62516 18.66826 17.63776 17.21713 16.89529 0.1380106
1237648721252320231 229.350344087698 -0.177498297572488 24.86308 21.22021 19.47904 18.67116 18.07338 0.4329417
1237648721252385596 229.492231942002 -0.0971604049773994 24.14256 22.46806 20.77302 19.83249 19.17549 0.5141565
1237648721788928298 228.690559470663 0.255977522604316 20.49541 18.59341 17.46251 16.97161 16.63614 0.1375068
1237648721788928441 228.77408702623 0.2926191638607 20.10736 18.10415 17.03992 16.58246 16.19599 0.1228371
1237648721788994035 228.816717074815 0.342274834659621 19.9559 18.67112 17.72997 17.27749 17.00881 0.2066287
1237648721788994047 228.842716639046 0.390518676742776 22.11901 20.44033 18.6675 18.00107 17.58243 0.4490134
1237648721789059414 229.011307136866 0.255104434121275 20.69425 18.78349 17.77915 17.34673 16.99194 0.1177561
1237648721789060089 228.940251216209 0.309679707872407 24.18157 23.29366 21.35317 20.1233 19.49776 0.645327
1237648721789190246 229.299578295761 0.265680927410417 20.34673 18.2279 17.14861 16.67582 16.3153 0.1187476
1237648721789190537 229.336295370658 0.237219595714641 17.89375 16.02995 15.18921 14.78494 14.49231 0.05804222
1237648704059999052 228.554559740519 -0.212276296214762 23.68013 22.02666 20.44262 19.49104 19.07715 0.5412842
1237648704060194890 229.044862637447 -0.324824587932211 20.22916 18.1384 17.24411 16.88952 16.29287 0.1146388
1237648704060194961 229.096257633951 -0.301431333669282 18.15874 16.23044 15.30014 14.86073 14.51137 0.05090167
1237648704060194965 229.090999416713 -0.30272301404979 22.1566 20.02803 18.04505 17.29298 17.34089 -0.0001463115
1237648704060195233 229.080918814037 -0.35424249456473 21.09235 18.8732 17.86356 17.43505 17.05061 0.1150142
1237648704060260538 229.122171593697 -0.401294485660834 19.1935 17.62211 16.94436 16.57905 16.2908 0.050802
1237648704060261031 229.135453960555 -0.212169897519307 22.44386 21.75004 20.92318 20.22028 20.07786 0.3412464
1237648704060327124 229.363253467061 -0.338881706838318 25.23939 23.02082 21.30668 20.14892 19.59277 0.6330277
1237648704597000547 228.909579382082 0.175627409128682 18.95798 17.03027 16.16127 15.77487 15.46231 0.07159279
1237648704597065922 229.0791806909 0.0851863301829082 20.46509 18.37956 17.32825 16.85562 16.49163 0.1145977
1237648704597065924 229.074722029701 0.0890481348151944 18.33057 16.21375 15.12568 14.64494 14.29911 0.1206675
1237648704597065925 229.065111467959 0.0914106275444232 19.61999 17.6336 16.56606 16.11097 15.77194 0.1157582
1237648704597066126 228.977614011632 0.0369380065120518 20.39014 18.3849 17.3539 16.89655 16.52286 0.1265091
1237648704597066203 229.013874158324 0.140992035394897 19.93265 17.90088 16.81675 16.35071 15.97524 0.1222645
1237648704597066211 229.017562333807 0.0490204733431956 20.25345 18.29078 17.22328 16.76891 16.3765 0.1182697
1237648704597066323 229.061716418264 0.00626098748038506 20.91676 18.82047 17.7773 17.32255 16.9748 0.1196312
1237648704597066349 229.070235505006 0.13458122135722 19.50946 18.06133 17.22188 16.65946 16.3736 0.09264626
1237648704597066436 229.10199688815 0.180756722513436 24.28855 21.91435 20.71732 19.77301 19.1441 -0.000204017
1237648704597066822 228.98703098987 0.195758774283667 25.09403 22.15607 20.29819 19.32447 19.03925 0.4934002
1237648704597067200 229.077009933657 0.185377297253562 22.09654 22.01558 20.25117 19.33359 19.10127 0.6386336
1237648704597131508 229.121908597685 0.143231657115709 20.70352 18.79038 17.69424 17.23712 16.85011 0.1201614
1237648704597131528 229.13143382688 0.113395797372608 20.78756 18.5805 17.52887 17.12836 16.80437 0.1259198
1237648704597131557 229.14301947913 0.111120115175761 19.06694 17.23163 16.29135 15.84213 15.5094 0.11475
1237648704597131574 229.149495799004 0.166616201644166 19.60722 17.53307 16.56043 16.11356 15.79017 0.07132106
1237648704597131584 229.158333337142 0.121873617669882 20.77379 18.7843 17.71423 17.25573 16.8997 0.1206197
1237648704597131613 229.180200572333 0.0931838468811143 19.57018 18.04912 17.1299 16.65703 16.30932 0.1333929
1237648704597131681 229.205166670895 0.0126283361890706 20.14936 18.68835 17.92502 17.60239 17.41445 -1.522912e-05
1237648704597131697 229.221866921377 0.0115475036242249 19.48232 18.24195 17.5789 17.20738 16.96135 0.09114926
1237648704597131707 229.222286630511 0.0522489441046597 20.69288 18.69328 17.71923 17.28498 16.943 0.09149539
1237648704597131920 229.153333887875 0.0825681211066466 22.5782 21.90847 20.35102 19.36001 18.99192 0.614929
1237648704597196979 229.363843921475 0.119407760603714 17.2066 16.09274 15.63828 15.35247 15.21424 0.03423896
1237648704597197087 229.289848747067 0.129087271811129 19.61547 17.56244 16.50551 16.05357 15.69496 0.1189287
1237648704597197115 229.305178128185 0.155452139507695 20.50214 18.28383 17.23758 16.80112 16.4361 0.1185832
1237648704597197440 229.2796501978 0.139713780351158 22.28314 21.43779 20.97006 20.37406 19.86249 0.6243334
1237648704597197648 229.299272871662 0.165770089975624 24.74884 21.58594 19.73317 19.0131 18.56783 0.3857161
1237648704597263590 229.430939785496 0.0999984205722453 24.97462 23.01487 21.12956 20.06182 19.53831 0.5897123
1237648720715186517 228.700907768622 -0.509492757462073 19.50071 18.0423 17.31066 16.90945 16.58997 0.09484128
1237648720715251728 228.797776409209 -0.547666603566997 18.74828 16.75161 15.76501 15.31103 14.91734 0.07773164
1237648720715251797 228.829497132081 -0.497848432856094 19.03411 17.82663 17.16963 16.8084 16.57656 0.1192296
1237648720715251940 228.783897834494 -0.477704691330128 19.23362 18.04406 17.4808 17.12737 16.9226 0.09966441
1237648720715252053 228.852225798333 -0.494369487895292 19.92279 17.99675 16.91285 16.45022 16.02129 0.1185375
1237648720715252114 228.892591344651 -0.548804574790486 20.05683 18.67962 17.79339 17.37207 17.02596 0.1453836
1237648720715252420 228.791933625578 -0.560313099173481 23.49197 22.15683 20.51545 19.7228 19.2907 0.4644121
1237648720715252929 228.804246281257 -0.472460324167021 22.90222 21.79681 20.00702 18.94932 18.32414 0.6398443
1237648720715317405 228.930338162459 -0.423330136613666 18.5989 17.11527 16.41904 16.03754 15.72156 0.02799002
1237648720715317690 229.040442290122 -0.548336494266395 22.24153 19.64227 18.17564 17.59509 17.18417 0.230064
1237648720715318094 228.997841866973 -0.520377336707184 26.07763 22.04348 20.40519 19.51581 19.07701 0.4819379
1237648720715383030 229.138471151034 -0.547072702855763 20.59502 18.45446 17.3817 16.92558 16.51066 0.1151261
1237648720715383201 229.225624277097 -0.556442610627809 20.74805 18.68615 17.56886 17.10577 16.69182 0.1219578
1237648720715383213 229.22804165865 -0.461328893507905 19.98721 18.46294 17.52891 17.03113 16.69522 0.1117001
1237648720715383595 229.131079299879 -0.557508044835683 22.06003 21.45224 20.27839 19.45667 19.02544 0.6332455
1237648720715383898 229.21657923109 -0.58832352709965 23.04407 21.53751 20.24022 19.3796 18.87142 0.5879881
1237648720715448454 229.310768162587 -0.488691188402159 18.60744 17.38751 16.63867 16.29746 16.01419 0.1152158
1237648720715448720 229.355500229324 -0.467351562661456 21.08853 18.78057 17.48393 16.96343 16.54851 0.1706626
1237648720715449363 229.337771919219 -0.511142231257971 22.85131 22.64235 21.04382 19.95861 19.26562 0.5860833
1237648720715514100 229.422543279413 -0.43944965218464 20.2875 18.08349 16.90191 16.34989 15.84111 0.1049191
1237648721251991691 228.552043314553 -0.0421783650109333 21.48434 19.34204 17.82301 17.29574 16.8958 0.2294362
1237648721251991901 228.572563359341 -0.0744093980331757 21.42072 18.94911 17.52571 16.98624 16.58221 0.229305
1237648721252057458 228.697177166099 -0.15052779934971 19.33134 17.92904 17.26109 16.85135 16.64824 0.100101
1237648721252058260 228.769478068637 -0.110550426334809 22.39964 22.14484 20.06376 19.13853 18.56805 0.5049323
1237648721252058332 228.63682835334 -0.156147942806207 24.31872 22.4919 20.97888 19.80108 19.35034 0.5980571
1237648721252122970 228.876270809443 -0.178803681678501 20.20504 18.44333 17.43 17.00031 16.62397 0.1224241
1237648721252123056 228.927062800966 -0.0274798605802358 17.82636 16.53572 15.95897 15.61328 15.36638 0.05283725
1237648721252123130 228.821477340069 -0.11720966839727 22.73153 20.27539 18.64985 18.05493 17.69669 0.2885479
1237648721252123603 228.863941631709 -0.0840807967450582 23.83261 21.29851 19.5252 18.76974 18.36578 0.4128317
1237648721252123745 228.88698779776 -0.0400638378739437 24.30604 21.89685 20.22536 19.36028 18.88994 0.4518692
1237648721252123866 228.905690597867 -0.0132686626642858 24.41498 22.02105 20.1661 19.04332 18.40326 0.6447483
1237648721252188836 229.063761661084 -0.0570569667411796 20.01412 18.05834 16.98336 16.53161 16.1282 0.1210036
1237648721252254026 229.109801608111 -0.0413477129401388 19.39395 18.19801 17.57642 17.24191 17.01036 0.1143041
1237648721252254125 229.162280842532 -0.0405995676636975 18.03297 16.38002 15.53585 15.077 14.64723 0.0373337
1237648721252254131 229.167473929073 -0.0680106768060691 20.30159 19.49434 19.08403 18.6705 18.62316 0.1187705
1237648721252254179 229.206076621319 -0.0264018001921563 20.17522 18.14806 17.05097 16.60165 16.19018 0.1214351
1237648721252255004 229.193697558908 -0.0214938785280563 23.2499 22.77197 21.19186 20.11774 19.52707 0.6372685
1237648721252255104 229.221396654302 -0.111156035825994 26.79945 21.39447 19.77523 18.81152 18.39011 0.5084059
1237648721252319654 229.345263224727 -0.0502288182692116 20.66959 18.52344 17.48273 17.03119 16.62313 0.1194802
1237648721252385015 229.423838624633 -0.155031675768144 23.68198 22.67454 20.9146 19.78852 19.34061 0.5768651
1237648721252385088 229.500123312806 -0.114600461698508 20.01693 17.78885 16.65905 16.15532 15.71471 0.1191564
1237648721788928222 228.669539793703 0.26080911399933 20.3059 18.3592 17.25951 16.77629 16.42419 0.138393
1237648721788928235 228.668730810254 0.27046277465982 20.0157 18.04253 16.90152 16.42348 16.04459 0.1370839
1237648721788928271 228.682154739871 0.221076795733825 19.88008 18.01442 17.14553 16.71322 16.4017 0.07160243
1237648721788928285 228.687355219195 0.276392254168676 20.31307 18.43338 17.35225 16.83887 16.48563 0.1394005
1237648721788928338 228.713488137877 0.304071219987663 19.19517 17.49114 16.52783 16.06895 15.73957 0.1373722
1237648721788928388 228.736861529402 0.28284797178566 20.48264 18.52625 17.34936 16.8094 16.39727 0.1373717
1237648721788928414 228.757217776939 0.256355257992375 19.56909 18.26277 17.57394 17.11201 16.84669 0.09095495
1237648721788993857 228.844112919023 0.235133481318416 24.20403 22.43612 20.73341 19.70514 19.48162 0.5322552
1237648721788993889 228.864817054002 0.317359295867013 18.88063 17.66371 17.09586 16.72598 16.56803 0.0826645
1237648721788994091 228.85194127404 0.359054203124431 22.3222 20.56151 18.80742 18.18018 17.738 0.3142867
1237648721788994258 228.795656862489 0.35729483976741 23.05767 21.98724 20.2557 19.24006 18.849 0.4784397
1237648721789059226 229.039705936555 0.24838694061626 19.45361 17.4734 16.4021 15.93325 15.56546 0.1188553
1237648721789059269 229.050517785024 0.294438810725212 20.08596 18.14345 17.12539 16.66333 16.33487 0.1202522
1237648721789059434 229.030702891801 0.335312239094706 19.94488 17.95387 16.81987 16.35316 15.97314 0.1205309
1237648721789059512 228.93935200071 0.271790390014854 25.46733 21.36722 19.43212 18.75698 18.31828 0.3134073
1237648721789059536 229.015623272476 0.306433026379353 19.77145 18.10295 17.2599 16.7558 16.40693 0.07343662
1237648721789059626 228.980737930542 0.292322231750744 23.76194 20.85047 19.08871 18.48904 18.14568 0.3122614
1237648721789059720 228.960253740511 0.291618520472796 23.07237 22.40881 20.88535 19.9049 19.4718 0.5796853
1237648721789059878 229.031890715513 0.322306091342944 22.65228 21.85801 20.68993 19.72247 19.49888 0.645016
1237648721789124738 229.167574062859 0.250527508795709 17.22879 15.67883 14.80051 14.3319 13.9999 0.05258921
1237648721789124812 229.214533751917 0.22820349107451 17.83201 16.28133 15.44986 14.97583 14.64699 0.07157404
1237648721789124880 229.109930795091 0.297529035910912 19.84015 17.81086 16.74205 16.27973 15.90724 0.1201411
1237648721789124883 229.112486501284 0.384255208627747 18.6434 16.75174 15.87374 15.4514 15.1297 0.05289865
1237648721789125010 229.20290633937 0.23201402927238 20.24517 18.30812 17.37484 16.86926 16.53899 0.05501502
1237648721789125312 229.088624639549 0.288124119653505 24.59666 22.33349 20.96889 19.83552 19.58705 0.5179737
1237648721789125501 229.14650884504 0.227489233494732 22.6396 21.15829 19.92264 19.1708 18.63351 0.2408737
