objid ra dec u g r i z
1237648721218175345 151.333739534201 -0.0190428031333443 22.12107 20.55079 19.8344 19.45684 19.36122
1237648721218175621 151.326734386598 -0.00707234821048041 23.54986 23.62853 22.73277 22.43629 22.07135
1237648721218175328 151.295778058726 -0.0319158709971037 22.56191 25.0327 23.84186 24.74514 22.80264
1237648721218175912 151.298906429062 -0.000513253884035822 23.94808 23.73723 22.4775 22.30325 22.10637
1237648721218175253 151.311745804769 -0.0191255896004843 24.10855 20.75344 19.41469 18.72193 18.30977
1237648721218175936 151.314734394026 -0.0433008545205642 24.4561 23.66437 22.0052 21.29728 21.18143
1237648721218176168 151.313270633882 -0.038598407259772 24.33886 24.35444 23.73743 25.35199 20.48919
1237648721218175575 151.314502834337 -0.0408156972526276 25.23939 22.87282 21.58324 20.37663 19.90374
1237648721218176085 151.314601613755 -0.0329610154772957 24.23498 23.88951 23.33921 21.25879 20.15559
1237648721218240774 151.46368591761 -0.00353186354971334 23.66007 24.03907 22.76731 23.7222 22.54113
1237648721218241475 151.477336114859 -0.0189071988933605 25.40515 23.47246 21.67701 20.04431 19.13872
1237654670273020416 151.268643342234 0.0132441558302628 23.22239 22.76281 25.36219 24.60379 21.97622
1237654670273020056 151.262709168729 0.0128174341940026 20.85485 19.77654 19.31525 19.1115 19.05668
1237654670273020877 151.259587849962 0.0432246319415395 24.55474 25.1468 24.39232 25.41207 20.39955
1237654670273020062 151.272614157293 0.0281389352763921 20.03621 18.42723 17.72077 17.45401 17.30284
1237654670273020376 151.257857781748 0.0549911103904496 22.99973 20.95461 20.16148 19.81039 19.52332
1237654670273020401 151.266173373385 0.0519544242083434 26.64377 22.63595 21.15886 20.37213 19.88979
1237654670273020140 151.285815386984 0.0744678306394736 25.27266 20.65419 19.19542 18.28003 17.76659
1237654670273020206 151.27143699862 0.0626697786292094 21.42903 20.34636 19.95502 19.88683 19.84836
1237654670273020432 151.281215669809 0.0626645721356338 24.0296 22.08651 20.52316 19.21687 18.52846
1237654670273086556 151.500140517751 0.0780615958833863 23.9041 24.06433 23.03886 21.80631 21.90939
1237654670273086276 151.48887198068 0.0481565767267866 25.41865 22.89195 21.64669 19.9878 19.17871
1237654670273086550 151.48432106525 0.062674455162826 23.22855 24.20066 22.95374 21.73628 21.10424
1237654670273086446 151.486606157713 0.0528005417411962 23.6826 23.8482 22.56729 21.43655 20.35217
1237654670273086555 151.49419979918 0.0567516540905352 25.73069 25.17784 23.22503 21.72435 20.27639
1237654670273085760 151.379602493942 0.0185845166342359 23.32204 20.56953 19.36032 18.90084 18.69662
1237654670273085799 151.503073697191 0.0619757227919504 22.64379 20.61067 19.38321 18.85072 18.50944
1237654670273085804 151.426361271108 0.0295084542058286 24.09182 21.88411 20.44596 19.06154 18.28538
1237654670273085805 151.426221212667 0.0287546939818012 24.23656 23.48393 21.7007 20.20992 19.29361
1237654670273085922 151.362016413822 0.0131419484236175 24.00563 22.95094 23.5684 22.96469 20.76936
1237654670273086123 151.43729895798 0.071160040645198 24.1491 22.3097 20.88431 20.63348 20.00143
1237654670273086111 151.433350003936 0.0695607564213011 25.53617 22.53518 21.00913 19.67257 19.11855
1237654670273086072 151.418607603711 0.0118978359733166 22.61875 22.99464 22.63264 22.78498 22.37747
1237654670273086046 151.408003813914 0.0687776558917302 23.25588 21.61328 21.2256 20.9104 20.82613
1237654670273086045 151.407077761736 0.0456702530923777 23.98687 24.17328 22.54186 22.73913 22.52115
1237654670273086043 151.40732821717 0.044004995545632 25.76292 25.11318 22.02921 21.10719 20.48376
1237654670273086253 151.481512990318 0.0719819275947411 23.40396 21.51283 20.86682 20.52204 20.81856
1237654670273086264 151.484943992126 0.0702773966136926 25.22523 22.61184 21.16692 20.33642 19.83371
1237654670273086283 151.490192315778 0.0773259571774516 25.23892 22.68572 21.75335 21.42419 21.61788
1237654670273086291 151.494250512335 0.0542046274639639 24.65543 23.01478 22.51848 22.26777 22.23293
1237654670273086025 151.402847239843 0.0542805179212746 22.38155 20.84252 20.46557 20.39104 20.2831
1237654670273086016 151.399090202571 0.0594502410565118 22.11719 20.5466 20.15064 19.91542 20.07147
1237654670273085995 151.389903381968 0.0480043473273876 22.3191 22.29552 21.99575 21.60521 21.49351
1237654670273085989 151.387175357637 0.0132135471292579 24.32011 22.84556 24.15849 24.32706 21.66953
1237654670273085971 151.382237795706 0.00343819813720128 25.56825 22.76593 22.14488 21.65611 22.45585
1237654670273085927 151.366283216919 0.000603548950436985 24.81606 21.91001 20.65616 20.18442 20.00258
1237654670273085924 151.362562190877 0.0162153634975585 24.83017 22.88442 22.05284 21.53834 21.58335
1237654670273085854 151.439958063699 0.0122000634274969 21.69517 20.50191 19.89387 19.61205 19.40057
1237654670273085846 151.414505600006 0.00289311860176102 21.94731 20.6196 20.19692 19.91735 19.93829
1237654670273085835 151.396993534421 0.0618858417708362 21.82707 20.36358 20.1332 20.03325 20.07445
1237654670273085826 151.382524249736 0.0357962188342845 21.83953 24.53497 24.30176 24.10221 23.44836
1237654670273085817 151.375878040725 0.0307675302251145 23.69771 23.64223 22.57608 22.14872 22.78365
1237654670273085816 151.377089489494 0.031627745356098 23.73295 22.50746 21.22802 19.90272 19.2332
1237654670273085815 151.375214267532 0.0345470866598622 21.85349 20.66364 19.98531 19.67915 19.63806
1237654670273085813 151.374631211091 0.00126208554253478 21.87479 24.06428 24.32861 24.56683 22.34281
1237654670273085812 151.3744299161 0.00335568637378489 21.63595 25.20193 23.03339 23.15169 22.03868
1237654670273085779 151.449881636365 0.0748597404063358 23.42326 20.40875 18.95553 17.91553 17.34104
1237654670273085777 151.44856890265 0.0294596372897089 22.74981 20.27486 18.76264 17.42589 16.68859
1237654670273085772 151.440347509561 0.0436448709784848 24.07907 22.74325 21.9354 21.56637 21.74406
1237654670273085771 151.442251752589 0.0439069615276158 25.49084 20.96659 19.47615 18.21251 17.48298
1237654670273086443 151.483960422469 0.0832212074771045 24.47168 23.3564 21.99192 21.93532 21.41718
1237654670273086444 151.484224710089 0.0311763063944812 26.18212 23.55763 22.17845 21.25284 20.79217
1237654670273086453 151.494753392357 0.0666355122398379 24.65418 23.28988 22.35556 22.28512 20.74709
1237654670273086457 151.495563895315 0.085960865342474 24.65809 24.09987 22.44557 21.95321 21.77423
1237654670273086459 151.496799207762 0.0831747351496989 23.89276 25.27618 22.47194 24.70868 21.38145
1237654670273086465 151.502165482417 0.0381318337454986 25.7414 23.64818 22.55886 22.44253 22.35947
1237654670273085730 151.47154363468 0.055797952143178 20.63416 19.25185 18.74284 18.5721 18.52963
1237654670273085721 151.462365076346 0.0420503754097193 19.61876 18.18816 17.62501 17.41605 17.35551
1237654670273085711 151.447606883916 0.0183537030358605 22.40592 19.73722 18.23239 16.94258 16.25527
1237654670273085705 151.439354180998 0.0247551315695921 21.47904 19.54525 18.81306 18.51261 18.31851
1237654670273085699 151.434886404779 0.0792009546613376 20.56467 19.54955 19.19136 19.07863 19.14625
1237654670273085698 151.436968484409 0.0788155810638907 19.97172 18.79243 18.33831 18.15922 18.14972
1237654670273085690 151.4115924874 0.0193739220500685 22.38149 19.11922 17.76411 17.19347 16.88264
1237654670273085688 151.408315399701 0.0231712954674531 22.46371 19.65311 18.23562 17.42684 16.99643
1237654670273085686 151.404521293604 0.0743418123366951 21.21137 18.91575 17.97347 17.58728 17.36977
1237654670273085682 151.401004012423 0.0665670342006368 21.04902 18.62303 17.63852 17.22769 16.99285
1237654670273086544 151.46872475957 0.0869902201374877 24.98997 24.81314 23.14602 22.07364 21.37747
1237654670273086546 151.476065102862 0.045072968381971 23.07285 24.27873 23.84999 22.38103 21.14706
1237654670273086547 151.479622618127 0.0790052443868266 24.3101 25.68019 23.02994 21.76889 21.31539
1237654670273086549 151.483603110446 0.00775679295467284 23.85622 25.22435 24.68634 22.26025 22.12607
1237654670273086561 151.41020288143 0.0294825433616541 23.28841 26.06363 24.53709 25.47563 20.50417
1237654670273086564 151.448552859701 0.007009065062843 23.57752 25.33343 25.87633 25.21206 19.94256
1237654670273150980 151.503382584534 0.0435552359992399 17.82117 16.02523 15.32399 15.04165 14.90147
1237654670273085660 151.384987864869 0.0386583196155646 20.72617 18.13867 17.05296 16.66455 16.46734
1237654670273085625 151.493248296612 0.0367579819607516 24.47896 23.89416 24.25674 23.60615 23.02633
1237648721218175264 151.345182352819 -0.0313970899961688 22.13452 21.03047 19.85431 19.48376 19.11545
1237654670273085624 151.494830679826 0.0365343443683148 25.15519 25.07966 24.80203 22.30271 22.8269
1237648721218175347 151.345421755847 -0.0396780052963945 25.29618 22.00957 20.88982 20.39673 20.01372
1237654670273085622 151.491748318054 0.0421277617906005 25.18475 24.54455 21.79365 20.05351 19.59432
1237654670273085621 151.496462837025 0.0390312686276102 20.4278 19.21761 18.39359 18.15858 18.44011
1237654670273085620 151.494732144104 0.0390755903179582 15.83206 14.9154 13.27026 12.98637 13.00462
1237648721218175735 151.361108883742 -0.0406230005733635 23.6308 23.64577 22.77896 22.52103 22.00218
1237654670273085598 151.466772756371 0.0578424530225913 22.01652 20.02834 19.08362 18.70233 18.36337
1237654670273085597 151.468066548269 0.0582535509110648 21.79238 19.54599 18.51868 18.10681 17.22387
1237654670273085596 151.468752038723 0.0540948065278435 20.40705 17.59119 16.15334 15.36471 14.93708
1237654670273085595 151.466601029567 0.052311249551778 19.15711 16.69708 15.58661 15.1768 14.95759
1237654670273085594 151.468348797836 0.0578286795455037 17.86608 15.92989 15.22216 14.97093 14.89027
1237654670273085588 151.464261029365 0.0898590445913195 24.26886 25.48973 22.34607 21.68465 22.22734
1237654670273085587 151.465375977012 0.088978731408322 23.43499 22.16869 21.83929 21.59045 23.11623
1237654670273085586 151.464951236994 0.0872443191323692 18.43377 17.34373 16.9782 16.8647 16.83447
1237654670273085581 151.455368586519 0.0740777762152144 16.60341 15.37815 14.95389 14.80681 14.76817
1237654670273085579 151.449617770364 0.0542620762496841 17.75799 15.79545 15.03779 14.77521 14.64411
1237648721218175971 151.343727254932 -0.0530016843716051 23.83867 23.28608 21.96039 20.35952 19.61469
1237648721218175972 151.343793286567 -0.0475115433964839 24.74535 23.64091 21.97888 21.20469 21.36587
1237648721218175983 151.346447955816 -0.0348279378984153 23.67662 23.36934 21.82831 20.52112 19.81028
1237648721218175984 151.345622354398 -0.0344731560691183 25.02192 24.86295 23.78152 22.4832 23.07266
1237648721218176009 151.370564803878 -0.0504575304147083 23.75742 24.30318 22.80672 21.72197 21.00701
1237648721218176112 151.352856834918 -0.0249180884412783 23.9917 24.25585 22.94966 22.31121 22.32619
1237648721218176129 151.377216106725 -0.0616395668725178 25.59763 25.47935 23.51171 22.18002 21.96437
1237648721218176130 151.378996331436 -0.0428496246918757 24.35054 24.89753 23.5507 21.58896 20.39431
1237648721218176132 151.380971402379 -0.000786806390559623 24.18605 24.28575 22.95082 21.21957 20.44041
1237648721218176175 151.353737559653 -0.0376253267271873 23.94448 24.4373 24.77533 24.5953 20.83616
1237648721218176176 151.354074220906 -0.0178215797530679 24.62342 24.61437 24.71202 24.40078 20.98762
1237648721218240661 151.443978739987 -0.0430848294116573 22.29529 19.75873 18.28149 17.41267 16.96083
1237648721218240755 151.42355957465 -0.0455191863974793 23.31161 23.14518 23.09795 22.87464 22.16489
1237648721218240763 151.44090000557 -0.038914215059338 25.02955 23.65006 22.14803 21.58691 21.30363
1237651801234736093 151.474782013668 0.124011612496649 23.04625 25.95946 22.62451 21.92412 21.28954
1237651801234736067 151.444178481265 0.124093387619445 25.12948 24.2772 22.98872 21.9392 21.40208
1237651801234736051 151.412520320601 0.197361843531065 23.76542 24.58491 22.85627 22.05465 21.58805
1237651801234735989 151.4966362889 0.132250640880568 23.38801 23.45735 21.82546 20.79904 20.21439
1237651801234735969 151.475235824306 0.113814223541078 22.88013 23.19608 22.71542 22.23884 21.55478
1237651801234735963 151.467114278313 0.111864455464123 25.49143 26.09197 22.71152 24.79417 23.40563
1237651801234735961 151.465755802052 0.10530825236863 23.80347 23.69904 22.52982 21.91613 21.63044
1237651801234735951 151.460592059417 0.135485015904592 23.5645 25.3767 23.12317 21.53761 22.09245
1237651801234735924 151.434707061115 0.188033018176923 24.45463 25.09847 22.65103 25.20346 24.06155
1237651801234735915 151.428682464523 0.179498610304816 23.4973 23.25044 21.61997 20.45243 19.82942
1237651801234735896 151.416640908047 0.175272804214158 24.83465 24.20291 22.50359 22.13413 22.26743
1237651801234735892 151.412558670309 0.168385875937378 23.87859 24.22334 22.37756 21.92996 22.62095
1237651801234735891 151.411739170232 0.168469196264563 26.85013 23.58378 22.15736 21.16539 20.2862
1237651801234735771 151.502322698528 0.118362129848119 24.44916 24.60493 22.51175 20.87693 19.84259
1237651801234735760 151.497249951861 0.127772754576331 23.16681 22.46581 21.81571 21.55683 21.10214
1237651801234735753 151.493086657739 0.129451245939236 22.98714 22.55647 21.80856 21.43333 20.91065
1237651801234735700 151.47549838114 0.137916148351036 25.05905 22.86063 22.85675 22.3193 21.63198
1237648721218241437 151.436204146448 -0.0390619958746093 24.28242 25.52289 22.73898 23.79574 22.6973
1237648721218241450 151.451042280913 -0.0354093257659675 24.10744 24.28189 22.25896 20.95824 20.56581
1237648721218241618 151.453284869112 -0.0340881880948953 25.19954 24.29362 23.37387 21.91294 22.52921
1237651801234735687 151.468797458951 0.109189883502826 25.17502 22.53983 21.05108 20.12915 20.01049
1237651801234735653 151.454484648669 0.108113910792217 23.26981 22.32247 22.22488 22.46132 22.06995
1237651801234735647 151.44988945847 0.115791454747389 23.74267 23.30282 22.53894 22.31623 22.1798
1237651801234735646 151.450837619716 0.116018210421658 23.35558 20.67052 19.62311 19.17795 18.892
1237651801234735643 151.449546224674 0.18041812619221 22.93343 21.84854 21.58754 21.55561 22.02711
1237651801234735605 151.4309488839 0.10620192601111 24.56195 22.96973 24.43747 24.42635 22.11426
1237651801234669659 151.379889469183 0.130737448200215 17.23009 15.90265 15.47994 15.30536 15.29173
1237651801234735598 151.428497940407 0.182166223141548 23.85566 22.96275 22.33682 22.26967 21.73628
1237651801234735573 151.42106349766 0.162452845023027 25.25815 22.15423 20.82009 20.14236 19.81112
1237651801234735561 151.419449369074 0.154301540941009 23.44003 24.13758 22.59401 22.94824 22.14453
1237651801234735548 151.415551667954 0.179254590197846 24.59523 22.14887 20.57298 19.2141 18.46459
1237651801234735530 151.405233617945 0.200849637440601 23.52046 21.34129 19.98811 19.20737 18.84582
1237651801234669753 151.364111231123 0.105431366420174 21.26987 19.87844 19.30573 18.99127 18.85188
1237651801234669754 151.364792591885 0.174641246713535 21.04267 20.04239 19.755 19.60475 19.58982
1237651801234669764 151.378665939708 0.115806728867902 21.04406 18.87135 18.00791 17.65932 17.51593
1237651801234735481 151.385607001432 0.201650039645448 24.44652 22.73049 21.09326 20.11269 19.87348
1237651801234735429 151.464665814284 0.107337688050821 22.27821 21.70022 21.39298 21.26997 22.38251
1237651801234735426 151.463086430292 0.140448422321168 21.55958 20.34007 20.26494 20.23864 19.77428
1237651801234735425 151.462082586002 0.158612859763887 21.25905 26.98592 25.3246 22.85221 24.3361
1237651801234735381 151.434018908547 0.111012048560893 24.18989 21.34226 20.05152 19.04385 18.51838
1237651801234735365 151.398687824234 0.190762549405618 24.44709 21.47748 20.08328 18.94088 18.3326
1237651801234735363 151.400642581997 0.191119999128979 25.36844 23.30183 21.73014 20.08353 19.31345
1237651801234735346 151.48021983536 0.121322529133162 22.87625 20.32837 19.00846 18.41411 18.08628
1237651801234735342 151.460649532415 0.110793994427318 22.8919 20.58075 19.21113 18.38987 17.99399
1237651801234735294 151.473738176243 0.132805215561013 21.83687 19.21032 17.96099 17.39029 17.10459
1237651801234735281 151.458426678087 0.144584269782461 20.29462 19.03815 18.51758 18.27433 18.23539
1237651801234735278 151.457424657326 0.123196680066714 19.65127 18.75191 18.44759 18.29109 18.27601
1237651801234735245 151.397057880081 0.200319912224967 22.78674 19.55807 18.13207 17.39516 17.00501
1237651801234735195 151.476187535415 0.104229753339139 24.52928 23.07804 21.61573 20.73183 20.42888
1237651801234735194 151.475701504516 0.102663598191026 16.89223 15.32119 14.77665 14.54766 14.48885
1237651801234735187 151.472433228542 0.155524071580489 25.32786 26.04086 24.41127 22.50405 22.20339
1237651801234735186 151.466764632985 0.141458121633559 24.65134 25.25869 24.96052 22.3568 22.1904
1237651801234735185 151.465835252898 0.154764042120043 24.41852 25.49616 24.75483 22.34097 23.31904
1237651801234735183 151.468567078516 0.156901308421053 25.09709 25.02354 25.02592 22.26208 23.58409
1237651801234735182 151.472645090357 0.14635410912331 24.70478 25.58154 24.58262 22.15337 23.43085
1237651801234735180 151.473278202959 0.151943790797625 25.66356 22.10517 22.02309 21.02762 22.27614
1237651801234735179 151.466332501605 0.15023213227335 24.63466 22.28149 21.888 21.19527 22.75563
1237651801234735178 151.465839707373 0.150054602496627 24.52746 23.62022 22.40291 21.83101 22.13541
1237651801234735174 151.467751540947 0.161884071949307 23.94122 22.71336 21.30778 20.07108 19.48582
1237651801234735173 151.467668211767 0.154109290303197 21.40069 19.63764 18.94104 18.5652 18.46843
1237651801234735172 151.470698140921 0.160815726648592 22.95237 20.2985 18.90284 17.49772 16.81938
1237651801234735171 151.469953991454 0.151164808103678 15.45429 13.02903 12.24752 14.82331 12.87999
1237651801234735162 151.43660403858 0.178068791477839 18.09657 16.54625 16.01281 15.81223 15.74998
1237651801234735160 151.434211483045 0.10205831442277 17.55662 16.62807 16.38404 16.25844 16.25991
1237651801234735120 151.383374099414 0.199196220139616 25.23008 24.80748 25.05557 22.70808 22.92455
1237651801234735118 151.385101834531 0.198012771560167 25.97116 23.24531 23.32115 22.73558 22.03391
1237651801234735117 151.381801855509 0.200811952393196 24.4601 23.12324 25.2739 23.89763 22.06902
1237651801234735116 151.382623500948 0.200810301752799 25.25366 22.88287 24.48511 24.60151 22.59146
1237651801234735111 151.386587053182 0.195494508637367 23.188 20.61088 19.13557 18.26546 17.79773
1237651801234670428 151.345515318874 0.19705403698218 24.39158 25.28861 22.36982 20.69514 19.88857
1237651801234670225 151.367993161218 0.197208177207182 23.83498 22.97879 24.41845 23.25748 23.1323
1237651801234669747 151.354676497714 0.192250199785936 20.29537 19.06368 18.64738 18.41301 18.37894
1237651801234669656 151.37618301864 0.197183883467273 24.53473 25.5598 24.15738 22.51465 23.95101
1237651801234669648 151.377189807977 0.190064234356888 23.25815 20.60843 19.64672 19.26298 18.98905
1237654670273085790 151.48078413448 0.056633356866284 22.61747 20.3577 19.03233 18.43219 18.10302
1237654670273151860 151.510045400721 0.0714349056978831 24.21109 25.39354 23.00182 21.90581 22.14077
1237654670273086461 151.499073719219 0.0831845472649428 23.44944 24.91805 22.52753 23.42799 24.00819
1237654670273086288 151.492976055594 0.0125609109684319 21.86229 22.216 22.9426 24.22964 23.04953
1237654670273019959 151.289514133841 0.0539343094292351 24.45855 23.69302 22.34424 21.85544 21.59011
1237654670273019958 151.291817551296 0.0534813886987298 15.93039 14.56086 14.1311 14.38856 13.97219
1237654670273020833 151.261929559605 0.0480303247180664 23.59505 23.92223 23.25593 22.19053 24.16716
1237654670273020706 151.272050403272 0.032920425174819 23.50354 23.39396 21.75773 20.48223 19.6733
1237654670273020834 151.270127459615 0.0389740640633188 23.23223 24.16423 23.47154 22.00411 21.77032
1237654670273020714 151.278988035534 0.0316750499218516 24.53808 23.23993 22.6671 22.40776 22.26158
1237654670273020070 151.280827806079 0.034992200564862 21.55754 19.91132 19.27819 18.99562 18.92623
1237654670273020208 151.276167724921 0.0449324860057651 24.23224 22.77561 20.98422 19.45141 18.66089
1237654670273020836 151.277829056314 0.0465639366151935 24.17123 25.55005 23.53159 21.86407 21.64128
1237654670273020366 151.253960797211 0.0759966130933434 24.56062 25.10004 23.45093 22.24956 20.46661
1237654670273020365 151.254522909282 0.0773353581398365 24.15498 24.67457 23.39226 21.90856 21.73542
1237654670273020136 151.275846769765 0.0878089877225119 22.25503 20.5365 19.0033 18.19387 17.78606
1237654670273020427 151.278225346504 0.082345672402596 24.29185 23.04649 21.30742 20.28712 19.92513
1237654670273020446 151.282957957279 0.0892657757412465 24.61646 24.31669 22.42679 22.07083 21.71865
1237654670273020876 151.258031499852 0.0661139480554217 25.17271 24.51033 24.89018 25.00749 20.40366
1237651801234670184 151.349767536705 0.16036947482931 24.56701 22.70858 21.17748 20.57379 20.31041
1237651801234670186 151.350978201776 0.184759353641773 23.03829 21.63015 20.37867 19.60632 19.1625
1237651801234670206 151.359620889591 0.153878878617451 24.40299 25.1062 23.88143 21.97822 21.87703
1237651801234670208 151.35886774883 0.134675535217877 23.15634 21.52127 20.78353 20.46526 20.44136
1237651801234670211 151.360546619905 0.17319586026041 23.40056 23.1217 24.10753 24.10313 22.56947
1237651801234670241 151.372875373448 0.155769468033936 24.0031 21.72121 20.30251 19.19807 18.74062
1237651801234670254 151.381029831734 0.103410688644184 22.81697 22.44588 22.53919 22.79632 22.26813
1237654670273020044 151.252707143507 0.0694491040603614 21.15176 18.41938 17.00611 16.35556 15.99781
1237654670273020169 151.258247781696 0.0581893153253176 23.68952 21.31753 19.78388 18.80054 18.30813
1237654670273020744 151.304953146346 0.0831468611160077 23.17077 23.30829 22.17765 22.69499 21.91694
1237654670273020738 151.30177139381 0.0686692896030291 23.93794 23.83099 21.96337 22.53955 21.78022
1237654670273020472 151.296505670098 0.0695045172503031 22.54749 21.65541 20.26013 19.60434 19.12107
1237654670273020473 151.296633506187 0.0637610980744906 25.97595 22.9027 21.375 20.52544 20.1313
1237654670273020466 151.293855626995 0.0848375733881249 23.5212 23.00039 24.23222 24.99951 23.27903
1237648721218175807 151.382861321735 -0.0146239640111606 24.28271 24.64482 22.29584 22.82984 22.87124
1237648721218175798 151.379000762839 -0.00703476479767226 23.51291 22.61909 21.0865 20.03577 19.36017
1237648721218175995 151.356152360672 -0.0110673681821862 25.90885 24.81131 22.85825 24.10135 23.27903
1237648721218241211 151.480359610614 -0.00119418689233685 23.88746 21.52546 20.39169 19.95345 19.67627
1237648721218240582 151.461685468539 -0.0142589984930431 17.08633 15.74306 15.28361 15.1589 15.0755
1237648721218241187 151.471890349555 -0.0114552799695651 23.39894 21.51587 20.58532 20.14443 19.91867
1237648721218241193 151.474553377409 -0.00832577488278928 25.62601 22.77529 24.74477 24.94599 23.69493
1237648721218240675 151.469937471337 -0.000619757998770634 19.74026 18.63996 18.25133 18.10404 18.07046
1237648721218241158 151.464454954059 -0.0250899460705468 23.68279 22.21194 20.98407 20.37566 20.05731
1237648721218241123 151.453963102714 -0.0194450751569813 24.5577 22.89363 21.77072 20.62771 19.87528
1237648721218240766 151.444484236406 -0.0040155368329198 23.15975 20.98314 19.74279 19.2567 18.96079
1237648721218175554 151.305651840976 -0.0300091094604009 23.00469 22.51531 22.39067 22.66478 22.28803
1237648721218175557 151.306067086972 -0.0123535765296805 25.30722 23.03548 21.8693 20.19034 19.18895
1237648721218175174 151.322144875182 -0.0353831057149387 20.20831 19.32144 18.96849 18.82252 18.73192
1237648721218175162 151.30297172471 -0.0334358012925146 22.49986 19.82958 18.41935 17.39666 16.82948
1237648721218175180 151.337592491624 -0.0538283324610462 24.82428 24.79811 23.5606 22.30524 22.82572
1237648721218175179 151.338084090898 -0.0550969580275735 21.05094 19.68078 19.12969 18.86815 18.78906
1237648721218176099 151.337786798179 -0.0482588042127081 23.61019 24.31878 23.81321 21.79249 21.03671
1237648721218175244 151.284716692287 -0.0212423689964114 22.8911 20.38924 18.91404 17.57634 16.80377
1237648721218175246 151.28480824935 -0.0186092292551575 21.66867 20.54495 19.48462 18.68356 18.15128
1237648721218175547 151.302643310794 -0.000360148505226815 23.94991 22.78934 21.45362 20.62286 19.90347
1237648721218176163 151.2875169526 -0.0243270334575481 23.85872 25.17298 24.05767 23.9988 20.95598
1237648721218176184 151.277504770191 -0.000814331072508444 23.23233 23.18468 23.44744 23.09332 21.93952
1237648721218176064 151.281420792382 -0.00141792209046983 25.56154 26.36503 24.81434 21.97699 23.3632
1237648721218175064 151.330729336879 -0.0173763975886949 18.33932 17.08413 16.67112 16.52388 16.45751
1237648721218175261 151.329115659016 -0.0300485218912402 24.77329 23.8552 23.38725 22.28891 21.856
1237648721218175605 151.324273595926 -0.000733460173529983 25.11072 24.44116 24.44769 22.53145 21.94672
1237648721218175583 151.31772866768 -0.0166967473289091 22.79685 22.70731 22.1438 22.08146 21.8369
1237648721218175346 151.343245347021 -0.0212644598357339 20.87506 23.11186 25.43066 22.77112 22.31205
1237648721218175644 151.334475552153 -0.00155821577491189 24.15608 23.05064 21.56216 20.41276 19.69129
1237654670273086173 151.458870982416 0.0495649226208992 22.29775 21.10761 20.63778 20.53891 21.27423
1237654670273086168 151.455660736818 0.044760859696533 24.64854 23.06718 25.37295 25.60597 22.80249
1237654670273086162 151.453039913125 0.0130722474984195 23.86575 22.87003 24.94343 24.75067 22.19134
1237654670273086152 151.448835261707 0.0685231772090055 23.26768 22.77058 22.33498 21.79151 22.07979
1237654670273086150 151.447478933681 0.0143693949007418 25.20166 24.38468 23.44273 22.1372 22.0451
1237654670273086149 151.448201420893 0.013491490864339 24.36418 22.61702 21.10692 20.03969 19.66575
1237654670273086129 151.44059551489 0.0469669253859784 23.69139 21.3535 19.9972 19.09677 18.66521
1237654670273086199 151.464571602295 0.020655544945626 22.91284 22.91255 23.41506 24.08899 21.55275
1237654670273086203 151.467643197585 0.0669786998771866 24.16231 22.46595 21.04836 20.04173 19.77762
1237654670273086206 151.468014237107 0.0393047495531914 23.80532 22.92654 25.05757 23.85324 23.8072
1237654670273086098 151.428303552122 0.0800228081355216 24.77307 24.08262 23.53403 21.29369 20.77945
1237654670273086097 151.42675467456 0.0805474561657537 26.15915 22.3832 20.97953 19.65858 19.11602
1237654670273086094 151.426365872669 0.0177189551363541 22.97112 21.30234 20.7592 20.48125 20.35975
1237654670273086083 151.421469645228 0.0532982931760988 25.55613 21.69276 20.27915 19.05064 18.26647
1237654670273086214 151.471916472172 0.0288431454798103 23.85929 22.31731 21.08638 20.19639 19.41973
1237654670273086236 151.476385137396 0.0624265542639606 22.88789 23.06961 22.54579 21.98409 21.69174
1237654670273086348 151.370618305233 0.0100822376053926 26.67237 23.37398 22.21459 20.72022 20.05988
