objid ra dec u g r i z redshift
1237665531724300874 242.59315176899 15.3730516697817 22.0055 19.98503 18.39325 17.80848 17.42128 0.2972429
1237665531724301364 242.692533774452 15.4834678021953 23.23552 22.21107 20.75816 19.63113 18.92504 0.0002272308
1237665531724431457 242.935889402765 15.3288985008037 19.316 17.56438 16.49699 16.02526 15.6753 0.1456099
1237665531724431821 242.977245356761 15.3123709745772 19.59987 17.45829 16.07548 15.5772 15.18632 0.1986393
1237665531724431822 242.978054743838 15.3120250543259 24.4003 18.9314 17.70159 17.06095 17.53496 0.2013032
1237665531724431870 243.047856551135 15.3980790259205 19.45027 18.07813 17.2718 16.78499 16.46584 0.1462123
1237665531724497147 243.028253846867 15.214013048833 20.31179 18.77263 17.92362 17.5207 17.22928 0.1512337
1237665531724497795 243.104359535753 15.35443886763 23.34612 22.74119 20.72601 19.73618 19.41886 0.5221359
1237665531724498333 243.061153982919 15.3421068759299 25.10556 23.10029 20.98146 19.57426 18.92977 0.6599853
1237665531724562781 243.174797653182 15.1660064680213 20.38368 18.45848 17.19793 16.69718 16.3312 0.1772573
1237665548901810291 242.804096365786 15.0669721068721 25.70006 21.73816 20.19852 19.42883 19.05029 0.4080761
1237665548901811258 242.850796044742 15.0363779952446 24.05791 21.76491 20.07582 19.07631 18.60541 0.5155619
1237665548901811313 242.728425422334 15.0967032907048 22.93575 22.90565 21.15503 20.2024 19.6884 0.5055647
1237665548902006966 243.284670152907 14.8796132382437 24.99874 20.94381 19.18391 18.54938 18.16432 0.386403
1237665549438681597 242.924411496867 15.4577306140645 23.90759 20.38779 18.50451 17.8616 17.46049 0.342304
1237665567155749103 242.204408355935 14.982048993761 21.52001 19.0155 17.70475 17.18915 16.86114 0.1939942
1237665567155814771 242.300820415584 14.8610291657453 19.33506 18.01094 17.30241 16.87934 16.64764 0.0758815
1237665567155814773 242.302625497257 14.86306411893 24.60215 21.44354 19.49407 18.63727 18.16426 0.4342237
1237665567155814915 242.293043109163 15.0014767742976 25.50814 20.58099 18.81483 18.2643 17.88611 0.3400126
1237665567155880231 242.409527567465 14.8854863078685 19.59233 17.94337 16.80241 16.28845 15.89142 0.1319581
1237665567155880776 242.379448720007 14.8542036115246 22.68998 22.16437 20.27503 19.35569 19.01177 0.4508777
1237665567155881006 242.451518874257 14.8549685775944 22.43453 21.63806 20.84834 19.84935 19.68458 0.7506323
1237665567155946004 242.669571291353 14.8608306177331 23.87979 21.32138 20.29689 19.5098 19.2002 0.5209841
1237665567156011219 242.672955496292 14.7814885388962 20.12467 18.60865 17.66142 17.19476 16.90306 0.1455154
1237665567156011395 242.724535922777 14.6603778831366 19.43179 18.22383 17.53839 17.15346 16.95587 0.1452118
1237665567156011926 242.714324075548 14.8408007035415 26.55305 21.73431 20.33188 19.28692 18.8215 0.5911354
1237665567156143008 242.982376830133 14.7341697352753 26.13429 22.82688 20.96281 19.88972 19.25506 0.579132
1237665567156143046 242.940079116611 14.5967434505463 23.47532 22.18318 20.62082 19.74629 19.47555 0.5198061
1237665567156143281 243.029072949794 14.5906880087611 25.83493 21.69333 19.63256 18.65126 18.17966 0.5486932
1237665567156143627 243.047544202334 14.6026191116656 23.75443 22.86813 20.74262 19.57562 19.09065 0.5810162
1237665567156208178 243.108591673839 14.5750472352835 22.78887 20.38328 18.71088 18.16234 17.84657 0.3409927
1237665567692685377 242.423706789721 15.3460055730637 23.37989 22.09739 20.92766 19.81679 19.86592 0.5897596
1237665567692685503 242.379278514453 15.3347581773752 18.9173 17.05055 16.13505 15.71536 15.39161 0.07304566
1237665567692685671 242.490827683259 15.355639855126 18.28979 16.69302 15.87416 15.46517 15.16736 0.07763705
1237665567692751066 242.514624293322 15.258014907924 19.29501 18.36012 17.78065 17.51054 17.39027 0.04548124
1237665567692751168 242.608898147894 15.3506746073045 19.3575 17.34523 16.38015 15.93505 15.591 0.07808495
1237665567692751540 242.673779041809 15.2954119087585 19.40247 18.20111 17.76595 17.53379 17.48583 0.07708221
1237665567692816820 242.791865737524 15.2646675894376 19.22698 18.83176 18.69246 18.39696 18.50991 0.1144377
1237665567692882620 242.803829988599 15.0852806065599 25.597 21.61491 20.06304 19.25518 18.80968 0.5146619
1237665567692948019 243.001881036885 15.1352395660831 22.79501 20.91468 19.13914 18.47658 17.97702 0.4069283
1237665567693013452 243.21910121651 15.0056093971262 20.41616 18.58462 17.50072 16.99608 16.63329 0.1495218
1237665567693078770 243.244296441713 14.9865345878647 21.18188 19.06729 17.98599 17.54222 17.20751 0.1494467
1237665567693079119 243.285213347568 15.0164535673205 24.29154 21.22562 19.41581 18.73021 18.32917 0.3459733
1237665567693079424 243.289826766893 14.986954372652 25.27735 21.81623 20.32236 19.38387 18.89307 0.5469667
1237665567693079454 243.277118460314 14.9289831183414 22.51994 22.40317 20.14225 19.22819 18.95812 0.5445116
1237668337398186244 242.497690406407 14.7157464413602 19.30202 17.92409 17.33308 16.96302 16.737 0.08949589
1237668337398252471 242.676819496622 14.6658038529749 24.44743 21.56236 19.96287 19.07182 18.59375 0.4840489
1237665530650493474 242.285911413171 14.758365288731 18.92658 17.62103 17.01366 16.62627 16.38295 0.07571382
1237665530650624906 242.49544873106 14.6724737758171 22.58562 21.07841 19.33146 18.6113 18.09573 0.4255287
1237665530650755516 242.746759640466 14.4918785155964 22.32368 20.48517 18.81582 18.25119 17.8498 0.3465796
1237665530650755548 242.825159564835 14.5593283335899 25.7544 20.89596 19.12293 18.3754 17.94365 0.438818
1237665530650755812 242.713183575814 14.5048377855246 23.88542 22.43656 20.84772 19.7451 19.32148 0.6558153
1237665530650756090 242.810291160377 14.4774017924165 22.7303 21.25208 19.46652 18.77962 18.32971 0.4107071
1237665530650756468 242.824349629692 14.4595529871043 24.64217 23.06345 21.84949 20.72573 20.72629 0.6147864
1237665531187364408 242.332586188308 15.0259553882283 24.64791 20.40807 18.62976 17.96892 17.57232 0.340591
1237665531187364881 242.337902634845 15.0628824623226 23.71946 22.84296 20.80953 19.83313 19.35439 0.5721078
1237665531187365077 242.450480777309 15.1776957603426 22.3314 22.2652 20.67635 19.57461 19.09717 0.6308231
1237665531187365279 242.373400587367 15.1965618766229 24.31966 22.59975 21.19225 19.95777 19.41341 0.66163
1237665531187429680 242.454063176646 15.0477507040147 18.13444 16.85239 16.23965 15.88152 15.64443 0.07279737
1237665531187430309 242.446127449214 15.0063736070971 24.78197 22.06553 20.34464 19.47159 19.12626 0.5079062
1237665531187495414 242.677978991274 14.9240560734788 19.11601 17.96145 17.34718 17.01119 16.75417 0.04520639
1237665531187495562 242.579650899374 14.961412490379 24.51371 22.13725 20.40339 19.57179 19.33456 0.4488602
1237665531187496025 242.681451005226 15.009699796813 25.75624 22.06805 20.26728 19.41198 19.0948 0.4673958
1237665531187561988 242.819738145095 14.8894132618553 23.56529 21.62187 20.14121 19.11756 18.54779 0.5102425
1237665531187626369 242.908073614985 14.8338268158138 19.75694 18.39744 17.61886 17.2012 16.93008 0.1309602
1237665531187692420 243.070439476989 14.8834329813999 22.90666 21.94504 20.29849 19.49346 18.86688 0.4660417
1237665531187757179 243.230504511146 14.8161317804153 25.00818 21.7374 20.08832 19.28356 18.96063 0.4400801
1237665531187757436 243.227257568088 14.8573236029079 20.26633 18.51029 17.45883 17.04559 16.70179 0.1315243
1237665531187757462 243.194261591729 14.7121731684367 22.30829 19.65781 18.2932 17.63799 17.2094 -6.873708e-05
1237665531187757942 243.190027826738 14.7731697026466 24.41433 22.49734 20.66296 19.77757 19.48584 0.4646029
1237665531187758137 243.272878925614 14.820729088774 22.9444 22.13618 20.52937 19.4166 18.97116 0.5463489
1237665531724300614 242.642198008114 15.4686428154353 19.51899 18.47686 17.82148 17.43313 17.23138 0.1891541
1237665531724300643 242.649137435573 15.4666153856956 19.89993 19.12287 18.57082 18.2174 18.13292 0.1893487
1237665531724300656 242.666772809811 15.4754716631826 23.03695 22.38892 21.07293 19.75261 19.79336 0.6346923
1237665531724366254 242.864677281305 15.3548822791144 18.72927 17.52762 17.09135 16.89378 16.72785 0.04711203
1237665531724367082 242.899377446648 15.4155840272047 23.54711 22.52402 20.75151 19.71232 19.11346 0.592818
1237665531724431387 242.904157016048 15.3137894646783 17.43119 16.18119 15.59176 15.28504 15.00046 0.0312176
1237665531724431564 243.002904112362 15.2652356178658 21.14392 19.13399 17.76806 17.26176 16.89921 0.199638
1237665531724431727 242.924762684649 15.2997604555193 20.9362 18.89424 17.56451 17.0414 16.67448 0.2027315
1237665531724431809 242.994042094343 15.3651271289021 18.83069 17.39577 16.54022 16.12537 15.82956 0.1302178
1237665531724432006 242.989214881846 15.2645956928795 22.24553 20.58098 18.78188 18.14753 17.72123 0.3472411
1237665531724497021 243.119721617037 15.2915397180858 20.28787 18.4005 17.28466 16.82203 16.42762 0.1326228
1237665531724497168 243.083278298408 15.2989655529764 24.07548 23.31314 21.19426 19.89619 19.63481 0.7258709
1237665531724497191 243.050437415208 15.2091558784825 19.21501 17.65433 16.85849 16.48741 16.17484 0.04682198
1237665531724497231 243.079498392245 15.2091321838062 19.78289 17.82725 16.68715 16.23008 15.87512 0.151208
1237665531724497285 243.140591935122 15.2338401052988 20.34938 18.50591 17.41854 16.95005 16.60696 0.1302328
1237665531724497302 243.134436337933 15.2223629014047 20.35748 18.31874 17.2119 16.74748 16.3544 0.1317446
1237665531724497311 243.144918669862 15.2444494743588 20.43069 18.53187 17.44468 17.00951 16.64219 0.1317801
1237665531724497334 243.149217530249 15.2362692181204 20.04492 18.08812 16.88441 16.34264 15.90334 0.1319962
1237665531724497478 243.140762508448 15.2731768282763 23.01892 20.17256 18.56882 17.97977 17.62261 0.2984668
1237665531724497984 243.077169774689 15.188106118001 23.99591 20.89667 19.21714 18.502 17.95732 0.3482532
1237665531724498066 243.144923139586 15.2937982813206 23.62439 21.79881 20.24195 19.29796 18.85539 0.5974703
1237665531724498359 243.096377662328 15.3728665158966 24.74393 23.24621 21.04689 19.71521 19.26731 0.6374363
1237665531724562725 243.158262776136 15.1866707808448 19.0109 17.47053 16.77369 16.34581 16.05371 0.04673364
1237665548901942203 243.134269049566 14.9429442348224 24.33029 21.36856 20.71131 19.84544 19.28883 0.6798842
1237665548902007043 243.166671687452 14.9164292101185 20.24438 18.3457 17.27377 16.81831 16.45895 0.1317338
1237665548902007086 243.188575848918 14.9205927619799 19.55327 18.06213 17.23509 16.80828 16.4673 0.1315776
1237665548902007764 243.267047657327 14.8832303111321 25.56524 22.14372 20.60438 19.53012 19.13061 0.5450667
1237665548902007874 243.161806812307 14.9223990630838 24.18618 22.14973 20.94746 19.97207 19.64561 0.7266045
1237665566619140399 242.579921254354 14.469794402508 19.25936 18.06524 17.51027 17.22675 17.04441 0.03238129
1237665567155814731 242.303265876001 14.8966309397939 18.3301 16.39133 15.45348 15.00883 14.67213 0.07684556
1237665567155815171 242.227604450023 14.9584283364306 25.20583 22.82392 20.91123 19.91119 19.4381 0.5487554
1237665567155815260 242.208975177068 14.8522130677948 22.89295 21.88687 20.37597 19.58102 19.40503 0.4653371
1237665567155815681 242.335523072311 14.8673773165378 23.56789 21.94876 20.44939 19.50727 18.96446 0.5485725
1237665567155880162 242.379362913463 14.9210021636193 20.05449 18.03065 16.92482 16.4676 16.08243 0.1312985
1237665567155880185 242.37374029146 14.8500549304406 20.27267 18.60967 17.58835 17.14935 16.8037 0.1281418
1237665567155880322 242.431591912562 14.7752324049892 19.80305 18.01945 17.08451 16.61206 16.32584 0.1514564
1237665567155880328 242.487280262876 14.9117555551541 25.08517 22.16412 20.37169 19.45698 18.98844 0.5068493
1237665567155880332 242.483164354568 14.8910707831606 19.26618 17.68573 16.80631 16.41228 16.09309 0.07709107
1237665567155880873 242.386040807865 14.8015942419043 22.32455 21.77861 20.58748 19.84808 19.49084 0.5694246
1237665567155880943 242.470097840564 14.9445776704301 24.69359 21.53031 19.69301 18.98151 18.61195 0.3817877
1237665567155881425 242.482891023917 14.9615456977311 23.44151 23.07761 21.11502 19.8637 19.43309 0.639722
1237665567155945928 242.598980954311 14.7833069236462 18.119 16.68535 15.86697 15.44305 15.16245 0.1302726
1237665567155945937 242.586833340991 14.7441534675132 19.64805 17.78417 16.71573 16.28574 15.93925 0.1335741
1237665567155945938 242.594029935808 14.7445616624671 20.50163 18.33394 17.28214 16.84327 16.49453 0.130168
1237665567155946031 242.646229092989 14.7700490500186 20.36963 18.46418 17.45438 17.03881 16.6965 0.10323
1237665567155946050 242.49648402831 14.7891210455971 22.83727 20.44187 18.763 18.17336 17.79899 0.3087476
1237665567155946627 242.631609142766 14.839185134077 24.05458 21.7014 19.95754 19.1489 18.75163 0.4676827
1237665567156011879 242.665586229065 14.7512509221344 20.89093 19.73704 19.02845 18.18054 17.60749 -9.244513e-06
1237665567156076894 242.867965161452 14.793810957129 19.82109 18.37669 17.52827 17.11538 16.84019 0.1296616
1237665567156077177 242.962677134859 14.7497082191775 22.38902 19.77864 18.18322 17.60258 17.23712 0.3053407
1237665567156077405 242.794112259467 14.6984439436266 22.80868 22.15853 20.00251 18.99613 18.53653 0.5219252
1237665567156077627 242.879551748599 14.7318875627978 23.33561 22.46455 20.7983 19.7189 19.22127 0.6157713
1237665567156142597 243.04195229179 14.6369220919549 17.26008 16.00461 15.40706 15.06958 14.7879 0.0320314
1237665567156143240 243.007628053629 14.5683186463025 23.5529 21.45576 21.43146 20.51514 20.46296 0.2025421
1237665567156207939 243.102013708659 14.6640338494958 20.09376 18.34249 17.59706 17.34764 17.24373 -0.0002056891
1237665567156208175 243.142940179327 14.7186031487062 25.62475 23.15164 20.65513 19.58702 18.91874 0.545961
1237665567156208329 243.208833684716 14.6753952383671 23.37331 22.52526 20.90599 19.72967 19.28229 1.040827
1237665567692620795 242.32494869154 15.2792109751929 25.71323 21.63233 20.09784 19.24747 18.90401 0.482118
1237665567692685946 242.509274518158 15.270893482534 24.18966 20.43197 19.67617 18.67631 18.28584 -1.476451e-06
1237665567692686050 242.386574519523 15.3163720869828 24.76408 22.30211 20.55418 19.68859 19.03572 0.5685748
1237665567692686394 242.497238483445 15.3751849628507 22.54255 22.02604 20.76455 19.71293 19.00047 0.5048367
1237665567692751105 242.553117884027 15.3213480016886 19.28848 18.14384 17.29769 16.88295 16.62306 0.1851828
1237665567692751231 242.561872401038 15.1965187525239 19.83513 18.33722 17.39132 16.93506 16.61885 0.0
1237665567692751418 242.588190597029 15.1792423764583 25.69542 22.50597 20.80767 19.92533 19.50151 0.4835745
1237665567692751615 242.557729012677 15.3499445284504 26.4295 20.94573 19.23794 18.47364 18.0341 0.457788
1237665567692751764 242.57648013368 15.2831610353359 25.43276 21.72385 20.26863 19.50216 19.05042 0.5170943
1237665567692751856 242.564908513796 15.1724751042569 21.96176 21.81037 20.21919 19.36935 18.98961 0.4837558
1237665567692816697 242.694362224435 15.231373830501 19.52577 18.09769 17.26964 16.82236 16.55451 0.1317753
1237665567692816707 242.678231471718 15.1557074405529 19.57372 17.68568 16.89297 16.52856 16.20623 0.0778615
1237665567692816752 242.739542203891 15.2515154277499 18.81504 17.84537 17.43334 17.14256 16.9874 0.07787514
1237665567692817172 242.655804039502 15.1636352093147 23.07455 21.775 20.19876 19.39133 18.95489 0.4848713
1237665567692817686 242.792077275209 15.2084744489425 22.34674 23.00675 20.88962 19.60157 19.10666 0.6928467
1237665567692882180 242.861600963974 15.232495023418 19.26625 17.47185 16.35595 15.90759 15.55272 0.1407139
1237665567692947791 243.005278600556 15.0283068210472 19.27582 17.66592 16.88692 16.48641 16.2111 0.07770718
1237665567692947853 243.102796788905 15.1488501802744 19.91081 18.03244 16.96481 16.51887 16.18633 0.1464734
1237665567692947884 243.075486405579 15.0368151805876 19.77363 17.60324 16.44071 15.92789 15.5478 0.1461507
1237665567692947885 243.073400515562 15.0424755218363 19.39653 17.98051 17.26488 16.84959 16.64206 0.148082
1237665567693013383 243.161866258318 14.957535689316 21.24111 18.87835 17.56264 17.07527 16.7217 0.1992061
1237665567693013523 243.149592532821 14.9762746874162 25.27535 20.59526 18.75339 18.12387 17.71344 0.3923798
1237665567693078826 243.264512419487 14.9660645896235 21.68011 21.02983 20.24539 19.55422 19.35699 0.6472365
1237665567693078836 243.260782164997 14.957803262251 20.42228 18.63304 17.58409 17.08193 16.72033 0.1501106
1237668337398251862 242.686118413458 14.640091549648 19.05865 17.66014 16.72798 16.28436 15.9607 0.1509191
1237668337398317273 242.762865976765 14.6389165410739 20.65125 18.76285 17.75527 17.34207 17.0286 0.1314781
1237668337398383455 242.927958408648 14.5559858086364 24.49871 22.27222 20.7945 19.76196 19.47672 0.5232423
